"Year Month","State","Industry","Suspicious Activity","Count"
"2019 August","Alaska","Depository Institution","Other Fraud (Type)","12"
"2019 August","Alaska","Depository Institution","Wire","3"
"2019 August","Alaska","Depository Institution","[Total]","92"
"2019 August","Alaska","Insurance Company","Wire","1"
"2019 August","Alaska","Insurance Company","[Total]","1"
"2019 August","Alaska","Money Services Business (MSB)","Check","1"
"2019 August","Alaska","Money Services Business (MSB)","Credit/Debit Card","1"
"2019 August","Alaska","Money Services Business (MSB)","Other Fraud (Type)","20"
"2019 August","Alaska","Money Services Business (MSB)","Wire","9"
"2019 August","Alaska","Money Services Business (MSB)","[Total]","31"
"2019 August","Alaska","[Total]","[Total]","124"
"2019 August","American Samoa","Depository Institution","Check","1"
"2019 August","American Samoa","Depository Institution","Other Fraud (Type)","1"
"2019 August","American Samoa","Depository Institution","[Total]","2"
"2019 August","American Samoa","[Total]","[Total]","2"
"2019 August","Arizona","Casino/Card Club - Tribal Authorized Casino","Check","2"
"2019 August","Arizona","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","3"
"2019 August","Arizona","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2019 August","Arizona","Casino/Card Club - Tribal Authorized Casino","Wire","1"
"2019 August","Arizona","Casino/Card Club - Tribal Authorized Casino","[Total]","7"
"2019 August","Arizona","Depository Institution","ACH","24"
"2019 August","Arizona","Depository Institution","Advance Fee","9"
"2019 August","Arizona","Depository Institution","Check","285"
"2019 August","Arizona","Depository Institution","Consumer Loan (see instructions)","9"
"2019 August","Arizona","Depository Institution","Credit/Debit Card","43"
"2019 August","Arizona","Depository Institution","Mail","5"
"2019 August","Arizona","Depository Institution","Mass-Marketing","36"
"2019 August","Arizona","Depository Institution","Other Fraud (Type)","87"
"2019 August","Arizona","Depository Institution","Securities","2"
"2019 August","Arizona","Depository Institution","Wire","52"
"2019 August","Arizona","Depository Institution","[Total]","552"
"2019 August","Arizona","Insurance Company","Wire","1"
"2019 August","Arizona","Insurance Company","[Total]","1"
"2019 August","Arizona","Loan or Finance Company","Consumer Loan (see instructions)","2"
"2019 August","Arizona","Loan or Finance Company","Other Fraud (Type)","13"
"2019 August","Arizona","Loan or Finance Company","[Total]","15"
"2019 August","Arizona","Money Services Business (MSB)","Advance Fee","5"
"2019 August","Arizona","Money Services Business (MSB)","Check","6"
"2019 August","Arizona","Money Services Business (MSB)","Credit/Debit Card","3"
"2019 August","Arizona","Money Services Business (MSB)","Other Fraud (Type)","141"
"2019 August","Arizona","Money Services Business (MSB)","Wire","76"
"2019 August","Arizona","Money Services Business (MSB)","[Total]","231"
"2019 August","Arizona","Other","ACH","2"
"2019 August","Arizona","Other","Check","1"
"2019 August","Arizona","Other","Other Fraud (Type)","4"
"2019 August","Arizona","Other","[Total]","7"
"2019 August","Arizona","Securities/Futures","ACH","4"
"2019 August","Arizona","Securities/Futures","Check","2"
"2019 August","Arizona","Securities/Futures","Credit/Debit Card","1"
"2019 August","Arizona","Securities/Futures","Other Fraud (Type)","4"
"2019 August","Arizona","Securities/Futures","Securities","1"
"2019 August","Arizona","Securities/Futures","Wire","5"
"2019 August","Arizona","Securities/Futures","[Total]","17"
"2019 August","Arizona","[Total]","[Total]","830"
"2019 August","Arkansas","Casino/Card Club - Other Casino/Card Club","Other Fraud (Type)","1"
"2019 August","Arkansas","Casino/Card Club - Other Casino/Card Club","[Total]","1"
"2019 August","Arkansas","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2019 August","Arkansas","Casino/Card Club - Tribal Authorized Casino","Wire","1"
"2019 August","Arkansas","Casino/Card Club - Tribal Authorized Casino","[Total]","2"
"2019 August","Arkansas","Depository Institution","ACH","14"
"2019 August","Arkansas","Depository Institution","Business Loan","3"
"2019 August","Arkansas","Depository Institution","Check","145"
"2019 August","Arkansas","Depository Institution","Consumer Loan (see instructions)","10"
"2019 August","Arkansas","Depository Institution","Credit/Debit Card","8"
"2019 August","Arkansas","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2019 August","Arkansas","Depository Institution","Mail","2"
"2019 August","Arkansas","Depository Institution","Mass-Marketing","11"
"2019 August","Arkansas","Depository Institution","Other Fraud (Type)","32"
"2019 August","Arkansas","Depository Institution","Wire","22"
"2019 August","Arkansas","Depository Institution","[Total]","248"
"2019 August","Arkansas","Money Services Business (MSB)","Advance Fee","2"
"2019 August","Arkansas","Money Services Business (MSB)","Check","1"
"2019 August","Arkansas","Money Services Business (MSB)","Other Fraud (Type)","88"
"2019 August","Arkansas","Money Services Business (MSB)","Wire","32"
"2019 August","Arkansas","Money Services Business (MSB)","[Total]","123"
"2019 August","Arkansas","Securities/Futures","Check","4"
"2019 August","Arkansas","Securities/Futures","Mail","2"
"2019 August","Arkansas","Securities/Futures","Wire","1"
"2019 August","Arkansas","Securities/Futures","[Total]","7"
"2019 August","Arkansas","[Total]","[Total]","381"
"2019 August","California","Casino/Card Club - Card Club","Credit/Debit Card","10"
"2019 August","California","Casino/Card Club - Card Club","[Total]","10"
"2019 August","California","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","1"
"2019 August","California","Casino/Card Club - State Licensed Casino","[Total]","1"
"2019 August","California","Casino/Card Club - Tribal Authorized Casino","ACH","7"
"2019 August","California","Casino/Card Club - Tribal Authorized Casino","Check","22"
"2019 August","California","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","2"
"2019 August","California","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","12"
"2019 August","California","Casino/Card Club - Tribal Authorized Casino","Wire","11"
"2019 August","California","Casino/Card Club - Tribal Authorized Casino","[Total]","54"
"2019 August","California","Depository Institution","ACH","710"
"2019 August","California","Depository Institution","Advance Fee","18"
"2019 August","California","Depository Institution","Business Loan","68"
"2019 August","California","Depository Institution","Check","2,906"
"2019 August","California","Depository Institution","Consumer Loan (see instructions)","581"
"2019 August","California","Depository Institution","Credit/Debit Card","771"
"2019 August","California","Depository Institution","Healthcare/Public or Private Health Insurance","12"
"2019 August","California","Depository Institution","Mail","97"
"2019 August","California","Depository Institution","Mass-Marketing","241"
"2019 August","California","Depository Institution","Other Fraud (Type)","1,143"
"2019 August","California","Depository Institution","Ponzi Scheme","5"
"2019 August","California","Depository Institution","Pyramid Scheme","3"
"2019 August","California","Depository Institution","Wire","956"
"2019 August","California","Depository Institution","[Total]","7,511"
"2019 August","California","Insurance Company","ACH","1"
"2019 August","California","Insurance Company","Check","1"
"2019 August","California","Insurance Company","Wire","4"
"2019 August","California","Insurance Company","[Total]","6"
"2019 August","California","Loan or Finance Company","ACH","76"
"2019 August","California","Loan or Finance Company","Check","32"
"2019 August","California","Loan or Finance Company","Consumer Loan (see instructions)","87"
"2019 August","California","Loan or Finance Company","Credit/Debit Card","11"
"2019 August","California","Loan or Finance Company","Mail","1"
"2019 August","California","Loan or Finance Company","Other Fraud (Type)","27"
"2019 August","California","Loan or Finance Company","Wire","3"
"2019 August","California","Loan or Finance Company","[Total]","237"
"2019 August","California","Money Services Business (MSB)","ACH","882"
"2019 August","California","Money Services Business (MSB)","Advance Fee","36"
"2019 August","California","Money Services Business (MSB)","Check","78"
"2019 August","California","Money Services Business (MSB)","Consumer Loan (see instructions)","13"
"2019 August","California","Money Services Business (MSB)","Credit/Debit Card","650"
"2019 August","California","Money Services Business (MSB)","Healthcare/Public or Private Health Insurance","2"
"2019 August","California","Money Services Business (MSB)","Mail","3"
"2019 August","California","Money Services Business (MSB)","Mass-Marketing","1"
"2019 August","California","Money Services Business (MSB)","Other Fraud (Type)","1,594"
"2019 August","California","Money Services Business (MSB)","Ponzi Scheme","6"
"2019 August","California","Money Services Business (MSB)","Pyramid Scheme","4"
"2019 August","California","Money Services Business (MSB)","Wire","415"
"2019 August","California","Money Services Business (MSB)","[Total]","3,684"
"2019 August","California","Other","ACH","21"
"2019 August","California","Other","Business Loan","13"
"2019 August","California","Other","Check","10"
"2019 August","California","Other","Consumer Loan (see instructions)","51"
"2019 August","California","Other","Credit/Debit Card","8"
"2019 August","California","Other","Mail","4"
"2019 August","California","Other","Mass-Marketing","1"
"2019 August","California","Other","Other Fraud (Type)","49"
"2019 August","California","Other","Ponzi Scheme","1"
"2019 August","California","Other","Wire","10"
"2019 August","California","Other","[Total]","168"
"2019 August","California","Securities/Futures","ACH","303"
"2019 August","California","Securities/Futures","Advance Fee","3"
"2019 August","California","Securities/Futures","Check","100"
"2019 August","California","Securities/Futures","Consumer Loan (see instructions)","27"
"2019 August","California","Securities/Futures","Credit/Debit Card","52"
"2019 August","California","Securities/Futures","Mail","3"
"2019 August","California","Securities/Futures","Mass-Marketing","2"
"2019 August","California","Securities/Futures","Other Fraud (Type)","92"
"2019 August","California","Securities/Futures","Ponzi Scheme","1"
"2019 August","California","Securities/Futures","Securities","1"
"2019 August","California","Securities/Futures","Wire","85"
"2019 August","California","Securities/Futures","[Total]","669"
"2019 August","California","[Total]","[Total]","12,340"
"2019 August","Colorado","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2019 August","Colorado","Casino/Card Club - Tribal Authorized Casino","Wire","1"
"2019 August","Colorado","Casino/Card Club - Tribal Authorized Casino","[Total]","2"
"2019 August","Colorado","Depository Institution","ACH","25"
"2019 August","Colorado","Depository Institution","Advance Fee","8"
"2019 August","Colorado","Depository Institution","Check","197"
"2019 August","Colorado","Depository Institution","Consumer Loan (see instructions)","10"
"2019 August","Colorado","Depository Institution","Credit/Debit Card","26"
"2019 August","Colorado","Depository Institution","Mail","6"
"2019 August","Colorado","Depository Institution","Mass-Marketing","19"
"2019 August","Colorado","Depository Institution","Other Fraud (Type)","81"
"2019 August","Colorado","Depository Institution","Ponzi Scheme","1"
"2019 August","Colorado","Depository Institution","Securities","2"
"2019 August","Colorado","Depository Institution","Wire","47"
"2019 August","Colorado","Depository Institution","[Total]","422"
"2019 August","Colorado","Money Services Business (MSB)","ACH","102"
"2019 August","Colorado","Money Services Business (MSB)","Advance Fee","326"
"2019 August","Colorado","Money Services Business (MSB)","Credit/Debit Card","377"
"2019 August","Colorado","Money Services Business (MSB)","Mail","1"
"2019 August","Colorado","Money Services Business (MSB)","Other Fraud (Type)","3,088"
"2019 August","Colorado","Money Services Business (MSB)","Wire","3,148"
"2019 August","Colorado","Money Services Business (MSB)","[Total]","7,042"
"2019 August","Colorado","Other","Check","3"
"2019 August","Colorado","Other","Mail","1"
"2019 August","Colorado","Other","Other Fraud (Type)","1"
"2019 August","Colorado","Other","Wire","1"
"2019 August","Colorado","Other","[Total]","6"
"2019 August","Colorado","Securities/Futures","Check","2"
"2019 August","Colorado","Securities/Futures","Other Fraud (Type)","1"
"2019 August","Colorado","Securities/Futures","Securities","2"
"2019 August","Colorado","Securities/Futures","[Total]","5"
"2019 August","Colorado","[Total]","[Total]","7,477"
"2019 August","Connecticut","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","2"
"2019 August","Connecticut","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","2"
"2019 August","Connecticut","Casino/Card Club - Tribal Authorized Casino","[Total]","4"
"2019 August","Connecticut","Depository Institution","ACH","22"
"2019 August","Connecticut","Depository Institution","Advance Fee","1"
"2019 August","Connecticut","Depository Institution","Business Loan","1"
"2019 August","Connecticut","Depository Institution","Check","237"
"2019 August","Connecticut","Depository Institution","Consumer Loan (see instructions)","5"
"2019 August","Connecticut","Depository Institution","Credit/Debit Card","31"
"2019 August","Connecticut","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2019 August","Connecticut","Depository Institution","Mail","3"
"2019 August","Connecticut","Depository Institution","Mass-Marketing","12"
"2019 August","Connecticut","Depository Institution","Other Fraud (Type)","39"
"2019 August","Connecticut","Depository Institution","Wire","31"
"2019 August","Connecticut","Depository Institution","[Total]","384"
"2019 August","Connecticut","Loan or Finance Company","Other Fraud (Type)","1"
"2019 August","Connecticut","Loan or Finance Company","[Total]","1"
"2019 August","Connecticut","Money Services Business (MSB)","Advance Fee","2"
"2019 August","Connecticut","Money Services Business (MSB)","Other Fraud (Type)","82"
"2019 August","Connecticut","Money Services Business (MSB)","Wire","26"
"2019 August","Connecticut","Money Services Business (MSB)","[Total]","110"
"2019 August","Connecticut","Other","Mass-Marketing","1"
"2019 August","Connecticut","Other","Wire","1"
"2019 August","Connecticut","Other","[Total]","2"
"2019 August","Connecticut","Securities/Futures","ACH","3"
"2019 August","Connecticut","Securities/Futures","Check","4"
"2019 August","Connecticut","Securities/Futures","Credit/Debit Card","3"
"2019 August","Connecticut","Securities/Futures","Mail","1"
"2019 August","Connecticut","Securities/Futures","Mass-Marketing","1"
"2019 August","Connecticut","Securities/Futures","Other Fraud (Type)","6"
"2019 August","Connecticut","Securities/Futures","Ponzi Scheme","3"
"2019 August","Connecticut","Securities/Futures","Securities","3"
"2019 August","Connecticut","Securities/Futures","Wire","8"
"2019 August","Connecticut","Securities/Futures","[Total]","32"
"2019 August","Connecticut","[Total]","[Total]","533"
"2019 August","Delaware","Casino/Card Club - State Licensed Casino","Credit/Debit Card","1"
"2019 August","Delaware","Casino/Card Club - State Licensed Casino","[Total]","1"
"2019 August","Delaware","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2019 August","Delaware","Casino/Card Club - Tribal Authorized Casino","Wire","1"
"2019 August","Delaware","Casino/Card Club - Tribal Authorized Casino","[Total]","2"
"2019 August","Delaware","Depository Institution","ACH","578"
"2019 August","Delaware","Depository Institution","Business Loan","1"
"2019 August","Delaware","Depository Institution","Check","316"
"2019 August","Delaware","Depository Institution","Consumer Loan (see instructions)","20"
"2019 August","Delaware","Depository Institution","Credit/Debit Card","778"
"2019 August","Delaware","Depository Institution","Mail","11"
"2019 August","Delaware","Depository Institution","Mass-Marketing","1"
"2019 August","Delaware","Depository Institution","Other Fraud (Type)","251"
"2019 August","Delaware","Depository Institution","Wire","39"
"2019 August","Delaware","Depository Institution","[Total]","1,995"
"2019 August","Delaware","Loan or Finance Company","ACH","18"
"2019 August","Delaware","Loan or Finance Company","Consumer Loan (see instructions)","18"
"2019 August","Delaware","Loan or Finance Company","[Total]","36"
"2019 August","Delaware","Money Services Business (MSB)","Advance Fee","3"
"2019 August","Delaware","Money Services Business (MSB)","Check","1"
"2019 August","Delaware","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2019 August","Delaware","Money Services Business (MSB)","Other Fraud (Type)","36"
"2019 August","Delaware","Money Services Business (MSB)","Wire","18"
"2019 August","Delaware","Money Services Business (MSB)","[Total]","59"
"2019 August","Delaware","Other","ACH","60"
"2019 August","Delaware","Other","Check","5"
"2019 August","Delaware","Other","Consumer Loan (see instructions)","29"
"2019 August","Delaware","Other","Credit/Debit Card","119"
"2019 August","Delaware","Other","Mail","2"
"2019 August","Delaware","Other","Other Fraud (Type)","53"
"2019 August","Delaware","Other","Wire","1"
"2019 August","Delaware","Other","[Total]","269"
"2019 August","Delaware","Securities/Futures","ACH","14"
"2019 August","Delaware","Securities/Futures","Check","9"
"2019 August","Delaware","Securities/Futures","Other Fraud (Type)","2"
"2019 August","Delaware","Securities/Futures","[Total]","25"
"2019 August","Delaware","[Total]","[Total]","2,387"
"2019 August","District of Columbia","Depository Institution","ACH","16"
"2019 August","District of Columbia","Depository Institution","Advance Fee","1"
"2019 August","District of Columbia","Depository Institution","Check","139"
"2019 August","District of Columbia","Depository Institution","Consumer Loan (see instructions)","1"
"2019 August","District of Columbia","Depository Institution","Credit/Debit Card","22"
"2019 August","District of Columbia","Depository Institution","Mail","2"
"2019 August","District of Columbia","Depository Institution","Mass-Marketing","2"
"2019 August","District of Columbia","Depository Institution","Other Fraud (Type)","20"
"2019 August","District of Columbia","Depository Institution","Wire","14"
"2019 August","District of Columbia","Depository Institution","[Total]","217"
"2019 August","District of Columbia","Money Services Business (MSB)","Advance Fee","4"
"2019 August","District of Columbia","Money Services Business (MSB)","Check","1"
"2019 August","District of Columbia","Money Services Business (MSB)","Credit/Debit Card","34"
"2019 August","District of Columbia","Money Services Business (MSB)","Other Fraud (Type)","35"
"2019 August","District of Columbia","Money Services Business (MSB)","Ponzi Scheme","1"
"2019 August","District of Columbia","Money Services Business (MSB)","Wire","62"
"2019 August","District of Columbia","Money Services Business (MSB)","[Total]","137"
"2019 August","District of Columbia","Other","Wire","1"
"2019 August","District of Columbia","Other","[Total]","1"
"2019 August","District of Columbia","Securities/Futures","ACH","5"
"2019 August","District of Columbia","Securities/Futures","Check","1"
"2019 August","District of Columbia","Securities/Futures","Other Fraud (Type)","4"
"2019 August","District of Columbia","Securities/Futures","Wire","6"
"2019 August","District of Columbia","Securities/Futures","[Total]","16"
"2019 August","District of Columbia","[Total]","[Total]","371"
"2019 August","Florida","Casino/Card Club - State Licensed Casino","Check","6"
"2019 August","Florida","Casino/Card Club - State Licensed Casino","Credit/Debit Card","3"
"2019 August","Florida","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","4"
"2019 August","Florida","Casino/Card Club - State Licensed Casino","[Total]","13"
"2019 August","Florida","Casino/Card Club - Tribal Authorized Casino","Check","1"
"2019 August","Florida","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","4"
"2019 August","Florida","Casino/Card Club - Tribal Authorized Casino","Wire","4"
"2019 August","Florida","Casino/Card Club - Tribal Authorized Casino","[Total]","9"
"2019 August","Florida","Depository Institution","ACH","169"
"2019 August","Florida","Depository Institution","Advance Fee","13"
"2019 August","Florida","Depository Institution","Business Loan","6"
"2019 August","Florida","Depository Institution","Check","2,236"
"2019 August","Florida","Depository Institution","Consumer Loan (see instructions)","59"
"2019 August","Florida","Depository Institution","Credit/Debit Card","273"
"2019 August","Florida","Depository Institution","Healthcare/Public or Private Health Insurance","14"
"2019 August","Florida","Depository Institution","Mail","31"
"2019 August","Florida","Depository Institution","Mass-Marketing","130"
"2019 August","Florida","Depository Institution","Other Fraud (Type)","526"
"2019 August","Florida","Depository Institution","Ponzi Scheme","4"
"2019 August","Florida","Depository Institution","Pyramid Scheme","2"
"2019 August","Florida","Depository Institution","Securities","1"
"2019 August","Florida","Depository Institution","Wire","251"
"2019 August","Florida","Depository Institution","[Total]","3,715"
"2019 August","Florida","Insurance Company","Check","1"
"2019 August","Florida","Insurance Company","Mail","1"
"2019 August","Florida","Insurance Company","Wire","1"
"2019 August","Florida","Insurance Company","[Total]","3"
"2019 August","Florida","Loan or Finance Company","Other Fraud (Type)","5"
"2019 August","Florida","Loan or Finance Company","[Total]","5"
"2019 August","Florida","Money Services Business (MSB)","ACH","1"
"2019 August","Florida","Money Services Business (MSB)","Advance Fee","49"
"2019 August","Florida","Money Services Business (MSB)","Check","234"
"2019 August","Florida","Money Services Business (MSB)","Consumer Loan (see instructions)","124"
"2019 August","Florida","Money Services Business (MSB)","Credit/Debit Card","26"
"2019 August","Florida","Money Services Business (MSB)","Other Fraud (Type)","848"
"2019 August","Florida","Money Services Business (MSB)","Wire","392"
"2019 August","Florida","Money Services Business (MSB)","[Total]","1,674"
"2019 August","Florida","Other","Business Loan","1"
"2019 August","Florida","Other","Check","2"
"2019 August","Florida","Other","Credit/Debit Card","193"
"2019 August","Florida","Other","Mass-Marketing","2"
"2019 August","Florida","Other","Other Fraud (Type)","13"
"2019 August","Florida","Other","Wire","2"
"2019 August","Florida","Other","[Total]","213"
"2019 August","Florida","Securities/Futures","ACH","42"
"2019 August","Florida","Securities/Futures","Check","16"
"2019 August","Florida","Securities/Futures","Credit/Debit Card","8"
"2019 August","Florida","Securities/Futures","Mass-Marketing","2"
"2019 August","Florida","Securities/Futures","Other Fraud (Type)","9"
"2019 August","Florida","Securities/Futures","Ponzi Scheme","1"
"2019 August","Florida","Securities/Futures","Securities","6"
"2019 August","Florida","Securities/Futures","Wire","10"
"2019 August","Florida","Securities/Futures","[Total]","94"
"2019 August","Florida","[Total]","[Total]","5,726"
"2019 August","Georgia","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","3"
"2019 August","Georgia","Casino/Card Club - Tribal Authorized Casino","Wire","3"
"2019 August","Georgia","Casino/Card Club - Tribal Authorized Casino","[Total]","6"
"2019 August","Georgia","Depository Institution","ACH","209"
"2019 August","Georgia","Depository Institution","Advance Fee","5"
"2019 August","Georgia","Depository Institution","Business Loan","2"
"2019 August","Georgia","Depository Institution","Check","981"
"2019 August","Georgia","Depository Institution","Consumer Loan (see instructions)","123"
"2019 August","Georgia","Depository Institution","Credit/Debit Card","159"
"2019 August","Georgia","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2019 August","Georgia","Depository Institution","Mail","17"
"2019 August","Georgia","Depository Institution","Mass-Marketing","75"
"2019 August","Georgia","Depository Institution","Other Fraud (Type)","642"
"2019 August","Georgia","Depository Institution","Ponzi Scheme","3"
"2019 August","Georgia","Depository Institution","Pyramid Scheme","1"
"2019 August","Georgia","Depository Institution","Wire","258"
"2019 August","Georgia","Depository Institution","[Total]","2,477"
"2019 August","Georgia","Loan or Finance Company","Consumer Loan (see instructions)","1"
"2019 August","Georgia","Loan or Finance Company","Other Fraud (Type)","1"
"2019 August","Georgia","Loan or Finance Company","[Total]","2"
"2019 August","Georgia","Money Services Business (MSB)","ACH","9"
"2019 August","Georgia","Money Services Business (MSB)","Advance Fee","18"
"2019 August","Georgia","Money Services Business (MSB)","Check","5"
"2019 August","Georgia","Money Services Business (MSB)","Credit/Debit Card","18"
"2019 August","Georgia","Money Services Business (MSB)","Other Fraud (Type)","405"
"2019 August","Georgia","Money Services Business (MSB)","Wire","157"
"2019 August","Georgia","Money Services Business (MSB)","[Total]","612"
"2019 August","Georgia","Other","ACH","2"
"2019 August","Georgia","Other","Credit/Debit Card","128"
"2019 August","Georgia","Other","Healthcare/Public or Private Health Insurance","1"
"2019 August","Georgia","Other","Other Fraud (Type)","2"
"2019 August","Georgia","Other","Wire","5"
"2019 August","Georgia","Other","[Total]","138"
"2019 August","Georgia","Securities/Futures","ACH","4"
"2019 August","Georgia","Securities/Futures","Check","3"
"2019 August","Georgia","Securities/Futures","Mail","1"
"2019 August","Georgia","Securities/Futures","Other Fraud (Type)","5"
"2019 August","Georgia","Securities/Futures","Wire","6"
"2019 August","Georgia","Securities/Futures","[Total]","19"
"2019 August","Georgia","[Total]","[Total]","3,254"
"2019 August","Guam","Depository Institution","ACH","1"
"2019 August","Guam","Depository Institution","Advance Fee","1"
"2019 August","Guam","Depository Institution","Check","4"
"2019 August","Guam","Depository Institution","Credit/Debit Card","2"
"2019 August","Guam","Depository Institution","Other Fraud (Type)","1"
"2019 August","Guam","Depository Institution","Wire","3"
"2019 August","Guam","Depository Institution","[Total]","12"
"2019 August","Guam","Money Services Business (MSB)","Other Fraud (Type)","3"
"2019 August","Guam","Money Services Business (MSB)","[Total]","3"
"2019 August","Guam","[Total]","[Total]","15"
"2019 August","Hawaii","Depository Institution","ACH","17"
"2019 August","Hawaii","Depository Institution","Advance Fee","21"
"2019 August","Hawaii","Depository Institution","Check","72"
"2019 August","Hawaii","Depository Institution","Consumer Loan (see instructions)","9"
"2019 August","Hawaii","Depository Institution","Credit/Debit Card","7"
"2019 August","Hawaii","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2019 August","Hawaii","Depository Institution","Mass-Marketing","1"
"2019 August","Hawaii","Depository Institution","Other Fraud (Type)","11"
"2019 August","Hawaii","Depository Institution","Pyramid Scheme","1"
"2019 August","Hawaii","Depository Institution","Wire","12"
"2019 August","Hawaii","Depository Institution","[Total]","153"
"2019 August","Hawaii","Insurance Company","Wire","1"
"2019 August","Hawaii","Insurance Company","[Total]","1"
"2019 August","Hawaii","Money Services Business (MSB)","Advance Fee","5"
"2019 August","Hawaii","Money Services Business (MSB)","Check","1"
"2019 August","Hawaii","Money Services Business (MSB)","Credit/Debit Card","1"
"2019 August","Hawaii","Money Services Business (MSB)","Other Fraud (Type)","39"
"2019 August","Hawaii","Money Services Business (MSB)","Wire","21"
"2019 August","Hawaii","Money Services Business (MSB)","[Total]","67"
"2019 August","Hawaii","[Total]","[Total]","221"
"2019 August","Idaho","Casino/Card Club - Tribal Authorized Casino","Check","1"
"2019 August","Idaho","Casino/Card Club - Tribal Authorized Casino","[Total]","1"
"2019 August","Idaho","Depository Institution","ACH","5"
"2019 August","Idaho","Depository Institution","Check","37"
"2019 August","Idaho","Depository Institution","Consumer Loan (see instructions)","3"
"2019 August","Idaho","Depository Institution","Credit/Debit Card","3"
"2019 August","Idaho","Depository Institution","Mail","1"
"2019 August","Idaho","Depository Institution","Mass-Marketing","12"
"2019 August","Idaho","Depository Institution","Other Fraud (Type)","8"
"2019 August","Idaho","Depository Institution","Wire","12"
"2019 August","Idaho","Depository Institution","[Total]","81"
"2019 August","Idaho","Insurance Company","Wire","1"
"2019 August","Idaho","Insurance Company","[Total]","1"
"2019 August","Idaho","Money Services Business (MSB)","Advance Fee","3"
"2019 August","Idaho","Money Services Business (MSB)","Other Fraud (Type)","29"
"2019 August","Idaho","Money Services Business (MSB)","Wire","9"
"2019 August","Idaho","Money Services Business (MSB)","[Total]","41"
"2019 August","Idaho","Securities/Futures","Check","1"
"2019 August","Idaho","Securities/Futures","[Total]","1"
"2019 August","Idaho","[Total]","[Total]","125"
"2019 August","Illinois","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","2"
"2019 August","Illinois","Casino/Card Club - Tribal Authorized Casino","Wire","2"
"2019 August","Illinois","Casino/Card Club - Tribal Authorized Casino","[Total]","4"
"2019 August","Illinois","Depository Institution","ACH","104"
"2019 August","Illinois","Depository Institution","Advance Fee","6"
"2019 August","Illinois","Depository Institution","Business Loan","11"
"2019 August","Illinois","Depository Institution","Check","1,352"
"2019 August","Illinois","Depository Institution","Consumer Loan (see instructions)","65"
"2019 August","Illinois","Depository Institution","Credit/Debit Card","230"
"2019 August","Illinois","Depository Institution","Mail","20"
"2019 August","Illinois","Depository Institution","Mass-Marketing","49"
"2019 August","Illinois","Depository Institution","Other Fraud (Type)","356"
"2019 August","Illinois","Depository Institution","Pyramid Scheme","1"
"2019 August","Illinois","Depository Institution","Securities","1"
"2019 August","Illinois","Depository Institution","Wire","123"
"2019 August","Illinois","Depository Institution","[Total]","2,318"
"2019 August","Illinois","Loan or Finance Company","Other Fraud (Type)","3"
"2019 August","Illinois","Loan or Finance Company","[Total]","3"
"2019 August","Illinois","Money Services Business (MSB)","ACH","1"
"2019 August","Illinois","Money Services Business (MSB)","Advance Fee","11"
"2019 August","Illinois","Money Services Business (MSB)","Check","3"
"2019 August","Illinois","Money Services Business (MSB)","Consumer Loan (see instructions)","3"
"2019 August","Illinois","Money Services Business (MSB)","Credit/Debit Card","5"
"2019 August","Illinois","Money Services Business (MSB)","Other Fraud (Type)","278"
"2019 August","Illinois","Money Services Business (MSB)","Wire","165"
"2019 August","Illinois","Money Services Business (MSB)","[Total]","466"
"2019 August","Illinois","Other","ACH","1"
"2019 August","Illinois","Other","Check","2"
"2019 August","Illinois","Other","Credit/Debit Card","13"
"2019 August","Illinois","Other","Mail","1"
"2019 August","Illinois","Other","Other Fraud (Type)","14"
"2019 August","Illinois","Other","Securities","6"
"2019 August","Illinois","Other","Wire","2"
"2019 August","Illinois","Other","[Total]","39"
"2019 August","Illinois","Securities/Futures","ACH","37"
"2019 August","Illinois","Securities/Futures","Advance Fee","2"
"2019 August","Illinois","Securities/Futures","Check","6"
"2019 August","Illinois","Securities/Futures","Credit/Debit Card","10"
"2019 August","Illinois","Securities/Futures","Mail","5"
"2019 August","Illinois","Securities/Futures","Other Fraud (Type)","12"
"2019 August","Illinois","Securities/Futures","Ponzi Scheme","1"
"2019 August","Illinois","Securities/Futures","Securities","6"
"2019 August","Illinois","Securities/Futures","Wire","13"
"2019 August","Illinois","Securities/Futures","[Total]","92"
"2019 August","Illinois","[Total]","[Total]","2,922"
