Year Month,State,Industry,Suspicious Activity,Count
2020,Kentucky,Securities/Futures,Mass-Marketing,1
2020,Kentucky,Securities/Futures,Other Fraud (Type),16
2020,Kentucky,Securities/Futures,Wire,31
2020,Kentucky,Securities/Futures,[Total],121
2020,Kentucky,[Total],[Total],"6,218"
2020,Louisiana,Casino/Card Club - Other Casino/Card Club,ACH,1
2020,Louisiana,Casino/Card Club - Other Casino/Card Club,Check,5
2020,Louisiana,Casino/Card Club - Other Casino/Card Club,Credit/Debit Card,2
2020,Louisiana,Casino/Card Club - Other Casino/Card Club,Other Fraud (Type),1
2020,Louisiana,Casino/Card Club - Other Casino/Card Club,[Total],9
2020,Louisiana,Casino/Card Club - State Licensed Casino,Check,2
2020,Louisiana,Casino/Card Club - State Licensed Casino,Credit/Debit Card,7
2020,Louisiana,Casino/Card Club - State Licensed Casino,Other Fraud (Type),2
2020,Louisiana,Casino/Card Club - State Licensed Casino,[Total],11
2020,Louisiana,Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,2
2020,Louisiana,Casino/Card Club - Tribal Authorized Casino,[Total],2
2020,Louisiana,Depository Institution,ACH,"1,976"
2020,Louisiana,Depository Institution,Advance Fee,72
2020,Louisiana,Depository Institution,Business Loan,353
2020,Louisiana,Depository Institution,Check,"2,373"
2020,Louisiana,Depository Institution,Consumer Loan (see instructions),318
2020,Louisiana,Depository Institution,Credit/Debit Card,279
2020,Louisiana,Depository Institution,Healthcare/Public or Private Health Insurance,15
2020,Louisiana,Depository Institution,Mail,100
2020,Louisiana,Depository Institution,Mass-Marketing,41
2020,Louisiana,Depository Institution,Other Fraud (Type),"2,582"
2020,Louisiana,Depository Institution,Ponzi Scheme,4
2020,Louisiana,Depository Institution,Pyramid Scheme,2
2020,Louisiana,Depository Institution,Securities,3
2020,Louisiana,Depository Institution,Wire,353
2020,Louisiana,Depository Institution,[Total],"8,471"
2020,Louisiana,Insurance Company,ACH,1
2020,Louisiana,Insurance Company,Check,1
2020,Louisiana,Insurance Company,Credit/Debit Card,1
2020,Louisiana,Insurance Company,Other Fraud (Type),1
2020,Louisiana,Insurance Company,[Total],4
2020,Louisiana,Loan or Finance Company,Other Fraud (Type),3
2020,Louisiana,Loan or Finance Company,[Total],3
2020,Louisiana,Money Services Business (MSB),ACH,1
2020,Louisiana,Money Services Business (MSB),Advance Fee,21
2020,Louisiana,Money Services Business (MSB),Check,23
2020,Louisiana,Money Services Business (MSB),Consumer Loan (see instructions),2
2020,Louisiana,Money Services Business (MSB),Credit/Debit Card,27
2020,Louisiana,Money Services Business (MSB),Mail,1
2020,Louisiana,Money Services Business (MSB),Other Fraud (Type),"1,192"
2020,Louisiana,Money Services Business (MSB),Wire,377
2020,Louisiana,Money Services Business (MSB),[Total],"1,644"
2020,Louisiana,Other,Consumer Loan (see instructions),2
2020,Louisiana,Other,Credit/Debit Card,2
2020,Louisiana,Other,Other Fraud (Type),4
2020,Louisiana,Other,Wire,8
2020,Louisiana,Other,[Total],16
2020,Louisiana,Securities/Futures,ACH,5
2020,Louisiana,Securities/Futures,Advance Fee,3
2020,Louisiana,Securities/Futures,Check,8
2020,Louisiana,Securities/Futures,Mail,1
2020,Louisiana,Securities/Futures,Mass-Marketing,1
2020,Louisiana,Securities/Futures,Other Fraud (Type),12
2020,Louisiana,Securities/Futures,Wire,11
2020,Louisiana,Securities/Futures,[Total],41
2020,Louisiana,[Total],[Total],"10,201"
2020,Maine,Casino/Card Club - State Licensed Casino,Credit/Debit Card,1
2020,Maine,Casino/Card Club - State Licensed Casino,Other Fraud (Type),1
2020,Maine,Casino/Card Club - State Licensed Casino,[Total],2
2020,Maine,Depository Institution,ACH,384
2020,Maine,Depository Institution,Advance Fee,7
2020,Maine,Depository Institution,Business Loan,86
2020,Maine,Depository Institution,Check,487
2020,Maine,Depository Institution,Consumer Loan (see instructions),15
2020,Maine,Depository Institution,Credit/Debit Card,74
2020,Maine,Depository Institution,Healthcare/Public or Private Health Insurance,7
2020,Maine,Depository Institution,Mail,20
2020,Maine,Depository Institution,Mass-Marketing,29
2020,Maine,Depository Institution,Other Fraud (Type),425
2020,Maine,Depository Institution,Wire,134
2020,Maine,Depository Institution,[Total],"1,668"
2020,Maine,Loan or Finance Company,Consumer Loan (see instructions),1
2020,Maine,Loan or Finance Company,[Total],1
2020,Maine,Money Services Business (MSB),ACH,1
2020,Maine,Money Services Business (MSB),Advance Fee,5
2020,Maine,Money Services Business (MSB),Check,2
2020,Maine,Money Services Business (MSB),Consumer Loan (see instructions),1
2020,Maine,Money Services Business (MSB),Credit/Debit Card,7
2020,Maine,Money Services Business (MSB),Other Fraud (Type),291
2020,Maine,Money Services Business (MSB),Wire,101
2020,Maine,Money Services Business (MSB),[Total],408
2020,Maine,Other,ACH,1
2020,Maine,Other,Check,2
2020,Maine,Other,Credit/Debit Card,1
2020,Maine,Other,Other Fraud (Type),16
2020,Maine,Other,[Total],20
2020,Maine,Securities/Futures,ACH,14
2020,Maine,Securities/Futures,Advance Fee,2
2020,Maine,Securities/Futures,Check,1
2020,Maine,Securities/Futures,Other Fraud (Type),3
2020,Maine,Securities/Futures,Wire,2
2020,Maine,Securities/Futures,[Total],22
2020,Maine,[Total],[Total],"2,121"
2020,Marshall Islands,Depository Institution,ACH,1
2020,Marshall Islands,Depository Institution,Other Fraud (Type),1
2020,Marshall Islands,Depository Institution,[Total],2
2020,Marshall Islands,Money Services Business (MSB),Other Fraud (Type),1
2020,Marshall Islands,Money Services Business (MSB),Wire,1
2020,Marshall Islands,Money Services Business (MSB),[Total],2
2020,Marshall Islands,[Total],[Total],4
2020,Maryland,Casino/Card Club - Other Casino/Card Club,ACH,1
2020,Maryland,Casino/Card Club - Other Casino/Card Club,Check,6
2020,Maryland,Casino/Card Club - Other Casino/Card Club,Wire,2
2020,Maryland,Casino/Card Club - Other Casino/Card Club,[Total],9
2020,Maryland,Casino/Card Club - State Licensed Casino,ACH,6
2020,Maryland,Casino/Card Club - State Licensed Casino,Check,1
2020,Maryland,Casino/Card Club - State Licensed Casino,Credit/Debit Card,56
2020,Maryland,Casino/Card Club - State Licensed Casino,Wire,1
2020,Maryland,Casino/Card Club - State Licensed Casino,[Total],64
2020,Maryland,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),1
2020,Maryland,Casino/Card Club - Tribal Authorized Casino,Wire,1
2020,Maryland,Casino/Card Club - Tribal Authorized Casino,[Total],2
2020,Maryland,Depository Institution,ACH,"1,701"
2020,Maryland,Depository Institution,Advance Fee,20
2020,Maryland,Depository Institution,Business Loan,143
2020,Maryland,Depository Institution,Check,"5,574"
2020,Maryland,Depository Institution,Consumer Loan (see instructions),171
2020,Maryland,Depository Institution,Credit/Debit Card,830
2020,Maryland,Depository Institution,Healthcare/Public or Private Health Insurance,9
2020,Maryland,Depository Institution,Mail,166
2020,Maryland,Depository Institution,Mass-Marketing,395
2020,Maryland,Depository Institution,Other Fraud (Type),"2,767"
2020,Maryland,Depository Institution,Ponzi Scheme,10
2020,Maryland,Depository Institution,Pyramid Scheme,13
2020,Maryland,Depository Institution,Securities,1
2020,Maryland,Depository Institution,Wire,974
2020,Maryland,Depository Institution,[Total],"12,774"
2020,Maryland,Housing Government Sponsored Enterprise GSE,Other Fraud (Type),1
2020,Maryland,Housing Government Sponsored Enterprise GSE,[Total],1
2020,Maryland,Loan or Finance Company,Consumer Loan (see instructions),9
2020,Maryland,Loan or Finance Company,Other Fraud (Type),5
2020,Maryland,Loan or Finance Company,Wire,1
2020,Maryland,Loan or Finance Company,[Total],15
2020,Maryland,Money Services Business (MSB),ACH,2
2020,Maryland,Money Services Business (MSB),Advance Fee,46
2020,Maryland,Money Services Business (MSB),Check,37
2020,Maryland,Money Services Business (MSB),Credit/Debit Card,42
2020,Maryland,Money Services Business (MSB),Other Fraud (Type),"1,429"
2020,Maryland,Money Services Business (MSB),Ponzi Scheme,1
2020,Maryland,Money Services Business (MSB),Securities,2
2020,Maryland,Money Services Business (MSB),Wire,644
2020,Maryland,Money Services Business (MSB),[Total],"2,203"
2020,Maryland,Other,ACH,37
2020,Maryland,Other,Check,15
2020,Maryland,Other,Consumer Loan (see instructions),4
2020,Maryland,Other,Credit/Debit Card,1
2020,Maryland,Other,Other Fraud (Type),7
2020,Maryland,Other,Securities,1
2020,Maryland,Other,Wire,25
2020,Maryland,Other,[Total],90
2020,Maryland,Securities/Futures,ACH,105
2020,Maryland,Securities/Futures,Advance Fee,1
2020,Maryland,Securities/Futures,Check,58
2020,Maryland,Securities/Futures,Consumer Loan (see instructions),1
2020,Maryland,Securities/Futures,Credit/Debit Card,13
2020,Maryland,Securities/Futures,Mail,1
2020,Maryland,Securities/Futures,Mass-Marketing,1
2020,Maryland,Securities/Futures,Other Fraud (Type),38
2020,Maryland,Securities/Futures,Securities,1
2020,Maryland,Securities/Futures,Wire,38
2020,Maryland,Securities/Futures,[Total],257
2020,Maryland,[Total],[Total],"15,415"
2020,Massachusetts,Casino/Card Club - State Licensed Casino,Other Fraud (Type),1
2020,Massachusetts,Casino/Card Club - State Licensed Casino,[Total],1
2020,Massachusetts,Depository Institution,ACH,"1,413"
2020,Massachusetts,Depository Institution,Advance Fee,22
2020,Massachusetts,Depository Institution,Business Loan,146
2020,Massachusetts,Depository Institution,Check,"3,777"
2020,Massachusetts,Depository Institution,Consumer Loan (see instructions),802
2020,Massachusetts,Depository Institution,Credit/Debit Card,393
2020,Massachusetts,Depository Institution,Healthcare/Public or Private Health Insurance,11
2020,Massachusetts,Depository Institution,Mail,173
2020,Massachusetts,Depository Institution,Mass-Marketing,396
2020,Massachusetts,Depository Institution,Other Fraud (Type),"2,010"
2020,Massachusetts,Depository Institution,Ponzi Scheme,4
2020,Massachusetts,Depository Institution,Pyramid Scheme,2
2020,Massachusetts,Depository Institution,Securities,2
2020,Massachusetts,Depository Institution,Wire,727
2020,Massachusetts,Depository Institution,[Total],"9,878"
2020,Massachusetts,Housing Government Sponsored Enterprise GSE,ACH,1
2020,Massachusetts,Housing Government Sponsored Enterprise GSE,Other Fraud (Type),1
2020,Massachusetts,Housing Government Sponsored Enterprise GSE,[Total],2
2020,Massachusetts,Insurance Company,ACH,13
2020,Massachusetts,Insurance Company,Check,3
2020,Massachusetts,Insurance Company,Consumer Loan (see instructions),1
2020,Massachusetts,Insurance Company,Healthcare/Public or Private Health Insurance,2
2020,Massachusetts,Insurance Company,Mail,2
2020,Massachusetts,Insurance Company,Other Fraud (Type),9
2020,Massachusetts,Insurance Company,Ponzi Scheme,1
2020,Massachusetts,Insurance Company,Wire,2
2020,Massachusetts,Insurance Company,[Total],33
2020,Massachusetts,Loan or Finance Company,Check,1
2020,Massachusetts,Loan or Finance Company,Consumer Loan (see instructions),8
2020,Massachusetts,Loan or Finance Company,Other Fraud (Type),4
2020,Massachusetts,Loan or Finance Company,Wire,1
2020,Massachusetts,Loan or Finance Company,[Total],14
2020,Massachusetts,Money Services Business (MSB),Advance Fee,40
2020,Massachusetts,Money Services Business (MSB),Check,3
2020,Massachusetts,Money Services Business (MSB),Consumer Loan (see instructions),1
2020,Massachusetts,Money Services Business (MSB),Credit/Debit Card,414
2020,Massachusetts,Money Services Business (MSB),Healthcare/Public or Private Health Insurance,2
2020,Massachusetts,Money Services Business (MSB),Mail,1
2020,Massachusetts,Money Services Business (MSB),Mass-Marketing,1
2020,Massachusetts,Money Services Business (MSB),Other Fraud (Type),"1,335"
2020,Massachusetts,Money Services Business (MSB),Securities,1
2020,Massachusetts,Money Services Business (MSB),Wire,988
2020,Massachusetts,Money Services Business (MSB),[Total],"2,786"
2020,Massachusetts,Other,ACH,"1,519"
2020,Massachusetts,Other,Business Loan,13
2020,Massachusetts,Other,Check,"1,750"
2020,Massachusetts,Other,Consumer Loan (see instructions),11
2020,Massachusetts,Other,Credit/Debit Card,402
2020,Massachusetts,Other,Healthcare/Public or Private Health Insurance,1
2020,Massachusetts,Other,Mail,704
2020,Massachusetts,Other,Mass-Marketing,270
2020,Massachusetts,Other,Other Fraud (Type),287
2020,Massachusetts,Other,Pyramid Scheme,1
2020,Massachusetts,Other,Securities,16
2020,Massachusetts,Other,Wire,"3,735"
2020,Massachusetts,Other,[Total],"8,709"
2020,Massachusetts,Securities/Futures,ACH,"2,218"
2020,Massachusetts,Securities/Futures,Advance Fee,3
2020,Massachusetts,Securities/Futures,Business Loan,50
2020,Massachusetts,Securities/Futures,Check,"3,307"
2020,Massachusetts,Securities/Futures,Consumer Loan (see instructions),3
2020,Massachusetts,Securities/Futures,Credit/Debit Card,963
2020,Massachusetts,Securities/Futures,Healthcare/Public or Private Health Insurance,4
2020,Massachusetts,Securities/Futures,Mail,"1,199"
2020,Massachusetts,Securities/Futures,Mass-Marketing,323
2020,Massachusetts,Securities/Futures,Other Fraud (Type),829
2020,Massachusetts,Securities/Futures,Pyramid Scheme,1
2020,Massachusetts,Securities/Futures,Securities,17
2020,Massachusetts,Securities/Futures,Wire,"6,289"
2020,Massachusetts,Securities/Futures,[Total],"15,206"
2020,Massachusetts,[Total],[Total],"36,629"
2020,Michigan,Casino/Card Club - Tribal Authorized Casino,Check,7
2020,Michigan,Casino/Card Club - Tribal Authorized Casino,Consumer Loan (see instructions),1
2020,Michigan,Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,19
2020,Michigan,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),4
2020,Michigan,Casino/Card Club - Tribal Authorized Casino,Wire,2
2020,Michigan,Casino/Card Club - Tribal Authorized Casino,[Total],33
2020,Michigan,Depository Institution,ACH,"2,569"
2020,Michigan,Depository Institution,Advance Fee,45
2020,Michigan,Depository Institution,Business Loan,307
2020,Michigan,Depository Institution,Check,"3,730"
2020,Michigan,Depository Institution,Consumer Loan (see instructions),270
2020,Michigan,Depository Institution,Credit/Debit Card,551
2020,Michigan,Depository Institution,Healthcare/Public or Private Health Insurance,29
2020,Michigan,Depository Institution,Mail,126
2020,Michigan,Depository Institution,Mass-Marketing,294
2020,Michigan,Depository Institution,Other Fraud (Type),"3,724"
2020,Michigan,Depository Institution,Ponzi Scheme,7
2020,Michigan,Depository Institution,Pyramid Scheme,8
2020,Michigan,Depository Institution,Securities,6
2020,Michigan,Depository Institution,Wire,914
2020,Michigan,Depository Institution,[Total],"12,580"
2020,Michigan,Insurance Company,ACH,4
2020,Michigan,Insurance Company,Check,8
2020,Michigan,Insurance Company,Healthcare/Public or Private Health Insurance,5
2020,Michigan,Insurance Company,Mail,4
2020,Michigan,Insurance Company,Other Fraud (Type),8
2020,Michigan,Insurance Company,Wire,14
2020,Michigan,Insurance Company,[Total],43
2020,Michigan,Loan or Finance Company,ACH,8
2020,Michigan,Loan or Finance Company,Check,25
2020,Michigan,Loan or Finance Company,Consumer Loan (see instructions),85
2020,Michigan,Loan or Finance Company,Other Fraud (Type),"1,783"
2020,Michigan,Loan or Finance Company,Wire,15
2020,Michigan,Loan or Finance Company,[Total],"1,916"
2020,Michigan,Money Services Business (MSB),ACH,2
2020,Michigan,Money Services Business (MSB),Advance Fee,35
2020,Michigan,Money Services Business (MSB),Check,36
2020,Michigan,Money Services Business (MSB),Consumer Loan (see instructions),2
2020,Michigan,Money Services Business (MSB),Credit/Debit Card,47
2020,Michigan,Money Services Business (MSB),Healthcare/Public or Private Health Insurance,1
2020,Michigan,Money Services Business (MSB),Other Fraud (Type),"1,648"
2020,Michigan,Money Services Business (MSB),Ponzi Scheme,1
2020,Michigan,Money Services Business (MSB),Pyramid Scheme,1
2020,Michigan,Money Services Business (MSB),Securities,2
2020,Michigan,Money Services Business (MSB),Wire,735
2020,Michigan,Money Services Business (MSB),[Total],"2,510"
2020,Michigan,Other,ACH,7
2020,Michigan,Other,Advance Fee,1
2020,Michigan,Other,Check,9
2020,Michigan,Other,Consumer Loan (see instructions),"7,953"
2020,Michigan,Other,Credit/Debit Card,56
2020,Michigan,Other,Mail,1
2020,Michigan,Other,Mass-Marketing,1
2020,Michigan,Other,Other Fraud (Type),16
2020,Michigan,Other,Ponzi Scheme,1
2020,Michigan,Other,Wire,3
2020,Michigan,Other,[Total],"8,048"
2020,Michigan,Securities/Futures,ACH,14
2020,Michigan,Securities/Futures,Advance Fee,3
2020,Michigan,Securities/Futures,Check,25
2020,Michigan,Securities/Futures,Credit/Debit Card,4
2020,Michigan,Securities/Futures,Mail,7
2020,Michigan,Securities/Futures,Mass-Marketing,1
2020,Michigan,Securities/Futures,Other Fraud (Type),43
2020,Michigan,Securities/Futures,Ponzi Scheme,1
2020,Michigan,Securities/Futures,Wire,32
2020,Michigan,Securities/Futures,[Total],130
2020,Michigan,[Total],[Total],"25,260"
2020,"Micronesia, Federated States",Depository Institution,ACH,1
2020,"Micronesia, Federated States",Depository Institution,Check,1
2020,"Micronesia, Federated States",Depository Institution,Mass-Marketing,1
2020,"Micronesia, Federated States",Depository Institution,Other Fraud (Type),1
2020,"Micronesia, Federated States",Depository Institution,Ponzi Scheme,1
2020,"Micronesia, Federated States",Depository Institution,Wire,2
2020,"Micronesia, Federated States",Depository Institution,[Total],7
2020,"Micronesia, Federated States",Money Services Business (MSB),ACH,1
2020,"Micronesia, Federated States",Money Services Business (MSB),Other Fraud (Type),6
2020,"Micronesia, Federated States",Money Services Business (MSB),Wire,3
2020,"Micronesia, Federated States",Money Services Business (MSB),[Total],10
2020,"Micronesia, Federated States",[Total],[Total],17
2020,Minnesota,Casino/Card Club - Tribal Authorized Casino,Check,3
2020,Minnesota,Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,8
2020,Minnesota,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),59
2020,Minnesota,Casino/Card Club - Tribal Authorized Casino,[Total],70
2020,Minnesota,Depository Institution,ACH,"1,283"
2020,Minnesota,Depository Institution,Advance Fee,11
2020,Minnesota,Depository Institution,Business Loan,217
2020,Minnesota,Depository Institution,Check,"2,615"
2020,Minnesota,Depository Institution,Consumer Loan (see instructions),98
2020,Minnesota,Depository Institution,Credit/Debit Card,442
2020,Minnesota,Depository Institution,Healthcare/Public or Private Health Insurance,15
2020,Minnesota,Depository Institution,Mail,141
2020,Minnesota,Depository Institution,Mass-Marketing,193
2020,Minnesota,Depository Institution,Other Fraud (Type),"2,084"
2020,Minnesota,Depository Institution,Ponzi Scheme,8
2020,Minnesota,Depository Institution,Securities,2
2020,Minnesota,Depository Institution,Wire,460
2020,Minnesota,Depository Institution,[Total],"7,569"
2020,Minnesota,Insurance Company,ACH,47
2020,Minnesota,Insurance Company,Check,10
2020,Minnesota,Insurance Company,Mail,17
2020,Minnesota,Insurance Company,Other Fraud (Type),24
2020,Minnesota,Insurance Company,Wire,35
2020,Minnesota,Insurance Company,[Total],133
2020,Minnesota,Loan or Finance Company,Consumer Loan (see instructions),4
2020,Minnesota,Loan or Finance Company,Credit/Debit Card,1
2020,Minnesota,Loan or Finance Company,Mail,1
2020,Minnesota,Loan or Finance Company,Mass-Marketing,1
2020,Minnesota,Loan or Finance Company,Other Fraud (Type),2
2020,Minnesota,Loan or Finance Company,Wire,1
2020,Minnesota,Loan or Finance Company,[Total],10
2020,Minnesota,Money Services Business (MSB),ACH,2
2020,Minnesota,Money Services Business (MSB),Advance Fee,24
2020,Minnesota,Money Services Business (MSB),Check,42
2020,Minnesota,Money Services Business (MSB),Credit/Debit Card,182
2020,Minnesota,Money Services Business (MSB),Healthcare/Public or Private Health Insurance,1
2020,Minnesota,Money Services Business (MSB),Other Fraud (Type),"1,398"
2020,Minnesota,Money Services Business (MSB),Pyramid Scheme,1
2020,Minnesota,Money Services Business (MSB),Securities,1
2020,Minnesota,Money Services Business (MSB),Wire,386
2020,Minnesota,Money Services Business (MSB),[Total],"2,037"
2020,Minnesota,Other,ACH,7
2020,Minnesota,Other,Check,8
2020,Minnesota,Other,Consumer Loan (see instructions),5
2020,Minnesota,Other,Credit/Debit Card,2
2020,Minnesota,Other,Mail,3
2020,Minnesota,Other,Other Fraud (Type),7
2020,Minnesota,Other,[Total],32
2020,Minnesota,Securities/Futures,ACH,78
2020,Minnesota,Securities/Futures,Advance Fee,10
2020,Minnesota,Securities/Futures,Business Loan,2
2020,Minnesota,Securities/Futures,Check,85
2020,Minnesota,Securities/Futures,Credit/Debit Card,13
2020,Minnesota,Securities/Futures,Healthcare/Public or Private Health Insurance,2
2020,Minnesota,Securities/Futures,Mail,9
2020,Minnesota,Securities/Futures,Mass-Marketing,2
2020,Minnesota,Securities/Futures,Other Fraud (Type),296
2020,Minnesota,Securities/Futures,Ponzi Scheme,4
2020,Minnesota,Securities/Futures,Securities,44
2020,Minnesota,Securities/Futures,Wire,84
2020,Minnesota,Securities/Futures,[Total],629
2020,Minnesota,[Total],[Total],"10,480"
2020,Mississippi,Casino/Card Club - State Licensed Casino,Check,2
2020,Mississippi,Casino/Card Club - State Licensed Casino,Credit/Debit Card,3
2020,Mississippi,Casino/Card Club - State Licensed Casino,Other Fraud (Type),6
2020,Mississippi,Casino/Card Club - State Licensed Casino,[Total],11
2020,Mississippi,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),1
2020,Mississippi,Casino/Card Club - Tribal Authorized Casino,Wire,1
2020,Mississippi,Casino/Card Club - Tribal Authorized Casino,[Total],2
2020,Mississippi,Depository Institution,ACH,"1,131"
2020,Mississippi,Depository Institution,Advance Fee,16
2020,Mississippi,Depository Institution,Business Loan,140
2020,Mississippi,Depository Institution,Check,"1,093"
2020,Mississippi,Depository Institution,Consumer Loan (see instructions),49
2020,Mississippi,Depository Institution,Credit/Debit Card,151
2020,Mississippi,Depository Institution,Healthcare/Public or Private Health Insurance,14
2020,Mississippi,Depository Institution,Mail,33
2020,Mississippi,Depository Institution,Mass-Marketing,35
2020,Mississippi,Depository Institution,Other Fraud (Type),"1,434"
2020,Mississippi,Depository Institution,Ponzi Scheme,4
2020,Mississippi,Depository Institution,Pyramid Scheme,3
2020,Mississippi,Depository Institution,Securities,1
2020,Mississippi,Depository Institution,Wire,236
2020,Mississippi,Depository Institution,[Total],"4,340"
2020,Mississippi,Insurance Company,Other Fraud (Type),1
2020,Mississippi,Insurance Company,[Total],1
2020,Mississippi,Loan or Finance Company,Check,2
2020,Mississippi,Loan or Finance Company,[Total],2
2020,Mississippi,Money Services Business (MSB),ACH,1
2020,Mississippi,Money Services Business (MSB),Advance Fee,9
2020,Mississippi,Money Services Business (MSB),Check,59
2020,Mississippi,Money Services Business (MSB),Consumer Loan (see instructions),2
2020,Mississippi,Money Services Business (MSB),Credit/Debit Card,25
2020,Mississippi,Money Services Business (MSB),Other Fraud (Type),859
2020,Mississippi,Money Services Business (MSB),Securities,1
2020,Mississippi,Money Services Business (MSB),Wire,341
2020,Mississippi,Money Services Business (MSB),[Total],"1,297"
2020,Mississippi,Other,ACH,2
2020,Mississippi,Other,Check,1
2020,Mississippi,Other,Other Fraud (Type),1
2020,Mississippi,Other,[Total],4
2020,Mississippi,Securities/Futures,ACH,2
2020,Mississippi,Securities/Futures,Advance Fee,2
2020,Mississippi,Securities/Futures,Check,1
2020,Mississippi,Securities/Futures,Credit/Debit Card,1
2020,Mississippi,Securities/Futures,Other Fraud (Type),5
2020,Mississippi,Securities/Futures,Wire,6
2020,Mississippi,Securities/Futures,[Total],17
2020,Mississippi,[Total],[Total],"5,674"
2020,Missouri,Casino/Card Club - State Licensed Casino,Check,2
2020,Missouri,Casino/Card Club - State Licensed Casino,Credit/Debit Card,5
2020,Missouri,Casino/Card Club - State Licensed Casino,Other Fraud (Type),3
2020,Missouri,Casino/Card Club - State Licensed Casino,[Total],10
2020,Missouri,Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),3
2020,Missouri,Casino/Card Club - Tribal Authorized Casino,Wire,3
2020,Missouri,Casino/Card Club - Tribal Authorized Casino,[Total],6
2020,Missouri,Depository Institution,ACH,"1,368"
2020,Missouri,Depository Institution,Advance Fee,16
2020,Missouri,Depository Institution,Business Loan,116
2020,Missouri,Depository Institution,Check,"2,088"
2020,Missouri,Depository Institution,Consumer Loan (see instructions),102
2020,Missouri,Depository Institution,Credit/Debit Card,301
2020,Missouri,Depository Institution,Healthcare/Public or Private Health Insurance,7
2020,Missouri,Depository Institution,Mail,98
2020,Missouri,Depository Institution,Mass-Marketing,520
2020,Missouri,Depository Institution,Other Fraud (Type),"1,349"
2020,Missouri,Depository Institution,Ponzi Scheme,5
2020,Missouri,Depository Institution,Pyramid Scheme,3
2020,Missouri,Depository Institution,Securities,2
2020,Missouri,Depository Institution,Wire,529
2020,Missouri,Depository Institution,[Total],"6,504"
2020,Missouri,Insurance Company,ACH,2
2020,Missouri,Insurance Company,Check,6
2020,Missouri,Insurance Company,Mass-Marketing,1
2020,Missouri,Insurance Company,Wire,1
2020,Missouri,Insurance Company,[Total],10
2020,Missouri,Loan or Finance Company,Consumer Loan (see instructions),48
2020,Missouri,Loan or Finance Company,Other Fraud (Type),3
2020,Missouri,Loan or Finance Company,Wire,1
2020,Missouri,Loan or Finance Company,[Total],52
2020,Missouri,Money Services Business (MSB),ACH,2
2020,Missouri,Money Services Business (MSB),Advance Fee,20
2020,Missouri,Money Services Business (MSB),Check,158
2020,Missouri,Money Services Business (MSB),Consumer Loan (see instructions),7
2020,Missouri,Money Services Business (MSB),Credit/Debit Card,35
2020,Missouri,Money Services Business (MSB),Mail,1
2020,Missouri,Money Services Business (MSB),Other Fraud (Type),"1,239"
2020,Missouri,Money Services Business (MSB),Pyramid Scheme,1
2020,Missouri,Money Services Business (MSB),Securities,1
2020,Missouri,Money Services Business (MSB),Wire,592
2020,Missouri,Money Services Business (MSB),[Total],"2,056"
2020,Missouri,Other,ACH,32
2020,Missouri,Other,Business Loan,21
2020,Missouri,Other,Check,8
2020,Missouri,Other,Consumer Loan (see instructions),34
2020,Missouri,Other,Credit/Debit Card,41
2020,Missouri,Other,Healthcare/Public or Private Health Insurance,1
2020,Missouri,Other,Mass-Marketing,1
2020,Missouri,Other,Other Fraud (Type),64
2020,Missouri,Other,Ponzi Scheme,1
2020,Missouri,Other,Wire,5
2020,Missouri,Other,[Total],208
2020,Missouri,Securities/Futures,ACH,229
2020,Missouri,Securities/Futures,Advance Fee,9
2020,Missouri,Securities/Futures,Business Loan,3
2020,Missouri,Securities/Futures,Check,219
2020,Missouri,Securities/Futures,Consumer Loan (see instructions),5
2020,Missouri,Securities/Futures,Credit/Debit Card,95
2020,Missouri,Securities/Futures,Healthcare/Public or Private Health Insurance,1
2020,Missouri,Securities/Futures,Mail,14
2020,Missouri,Securities/Futures,Mass-Marketing,3
2020,Missouri,Securities/Futures,Other Fraud (Type),315
2020,Missouri,Securities/Futures,Ponzi Scheme,1
2020,Missouri,Securities/Futures,Securities,11
2020,Missouri,Securities/Futures,Wire,181
2020,Missouri,Securities/Futures,[Total],"1,086"
2020,Missouri,[Total],[Total],"9,932"
2020,Montana,Depository Institution,ACH,288
2020,Montana,Depository Institution,Advance Fee,1
2020,Montana,Depository Institution,Business Loan,10
2020,Montana,Depository Institution,Check,371
2020,Montana,Depository Institution,Consumer Loan (see instructions),11
2020,Montana,Depository Institution,Credit/Debit Card,39
2020,Montana,Depository Institution,Mail,34
2020,Montana,Depository Institution,Mass-Marketing,20
2020,Montana,Depository Institution,Other Fraud (Type),389
2020,Montana,Depository Institution,Securities,2
2020,Montana,Depository Institution,Wire,117
2020,Montana,Depository Institution,[Total],"1,282"
2020,Montana,Money Services Business (MSB),Advance Fee,7
2020,Montana,Money Services Business (MSB),Check,4
2020,Montana,Money Services Business (MSB),Credit/Debit Card,7
2020,Montana,Money Services Business (MSB),Other Fraud (Type),216
2020,Montana,Money Services Business (MSB),Wire,95
2020,Montana,Money Services Business (MSB),[Total],329
2020,Montana,Other,ACH,1
2020,Montana,Other,Advance Fee,1
2020,Montana,Other,Check,5
