"Year Month","State","Industry","Suspicious Activity","Count"
"2021 August","Delaware","Other","Credit/Debit Card","76"
"2021 August","Delaware","Other","Mail","1"
"2021 August","Delaware","Other","Other Fraud (Type)","63"
"2021 August","Delaware","Other","[Total]","211"
"2021 August","Delaware","Securities/Futures","ACH","3"
"2021 August","Delaware","Securities/Futures","Check","5"
"2021 August","Delaware","Securities/Futures","Other Fraud (Type)","1"
"2021 August","Delaware","Securities/Futures","[Total]","9"
"2021 August","Delaware","[Total]","[Total]","6,964"
"2021 August","District of Columbia","Depository Institution","ACH","43"
"2021 August","District of Columbia","Depository Institution","Business Loan","13"
"2021 August","District of Columbia","Depository Institution","Check","115"
"2021 August","District of Columbia","Depository Institution","Consumer Loan (see instructions)","1"
"2021 August","District of Columbia","Depository Institution","Credit/Debit Card","25"
"2021 August","District of Columbia","Depository Institution","Mail","3"
"2021 August","District of Columbia","Depository Institution","Mass-Marketing","3"
"2021 August","District of Columbia","Depository Institution","Other Fraud (Type)","78"
"2021 August","District of Columbia","Depository Institution","Wire","11"
"2021 August","District of Columbia","Depository Institution","[Total]","292"
"2021 August","District of Columbia","Money Services Business (MSB)","Check","1"
"2021 August","District of Columbia","Money Services Business (MSB)","Other Fraud (Type)","21"
"2021 August","District of Columbia","Money Services Business (MSB)","Wire","10"
"2021 August","District of Columbia","Money Services Business (MSB)","[Total]","32"
"2021 August","District of Columbia","Securities/Futures","ACH","1"
"2021 August","District of Columbia","Securities/Futures","Business Loan","1"
"2021 August","District of Columbia","Securities/Futures","Check","3"
"2021 August","District of Columbia","Securities/Futures","Other Fraud (Type)","1"
"2021 August","District of Columbia","Securities/Futures","Wire","2"
"2021 August","District of Columbia","Securities/Futures","[Total]","8"
"2021 August","District of Columbia","[Total]","[Total]","332"
"2021 August","Florida","Casino/Card Club - State Licensed Casino","Check","1"
"2021 August","Florida","Casino/Card Club - State Licensed Casino","[Total]","1"
"2021 August","Florida","Casino/Card Club - Tribal Authorized Casino","Check","5"
"2021 August","Florida","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","1"
"2021 August","Florida","Casino/Card Club - Tribal Authorized Casino","[Total]","6"
"2021 August","Florida","Depository Institution","ACH","1,086"
"2021 August","Florida","Depository Institution","Advance Fee","13"
"2021 August","Florida","Depository Institution","Business Loan","327"
"2021 August","Florida","Depository Institution","Check","2,267"
"2021 August","Florida","Depository Institution","Consumer Loan (see instructions)","18"
"2021 August","Florida","Depository Institution","Credit/Debit Card","312"
"2021 August","Florida","Depository Institution","Healthcare/Public or Private Health Insurance","11"
"2021 August","Florida","Depository Institution","Mail","37"
"2021 August","Florida","Depository Institution","Mass-Marketing","85"
"2021 August","Florida","Depository Institution","Other Fraud (Type)","1,931"
"2021 August","Florida","Depository Institution","Ponzi Scheme","7"
"2021 August","Florida","Depository Institution","Pyramid Scheme","1"
"2021 August","Florida","Depository Institution","Securities","1"
"2021 August","Florida","Depository Institution","Wire","316"
"2021 August","Florida","Depository Institution","[Total]","6,412"
"2021 August","Florida","Loan or Finance Company","Consumer Loan (see instructions)","3"
"2021 August","Florida","Loan or Finance Company","Other Fraud (Type)","47"
"2021 August","Florida","Loan or Finance Company","[Total]","50"
"2021 August","Florida","Money Services Business (MSB)","ACH","9"
"2021 August","Florida","Money Services Business (MSB)","Advance Fee","8"
"2021 August","Florida","Money Services Business (MSB)","Business Loan","1"
"2021 August","Florida","Money Services Business (MSB)","Check","223"
"2021 August","Florida","Money Services Business (MSB)","Consumer Loan (see instructions)","40"
"2021 August","Florida","Money Services Business (MSB)","Credit/Debit Card","42"
"2021 August","Florida","Money Services Business (MSB)","Healthcare/Public or Private Health Insurance","5"
"2021 August","Florida","Money Services Business (MSB)","Other Fraud (Type)","778"
"2021 August","Florida","Money Services Business (MSB)","Wire","198"
"2021 August","Florida","Money Services Business (MSB)","[Total]","1,304"
"2021 August","Florida","Other","ACH","2"
"2021 August","Florida","Other","Check","3"
"2021 August","Florida","Other","Consumer Loan (see instructions)","2"
"2021 August","Florida","Other","Credit/Debit Card","85"
"2021 August","Florida","Other","Mass-Marketing","1"
"2021 August","Florida","Other","Other Fraud (Type)","8"
"2021 August","Florida","Other","Wire","4"
"2021 August","Florida","Other","[Total]","105"
"2021 August","Florida","Securities/Futures","ACH","376"
"2021 August","Florida","Securities/Futures","Advance Fee","2"
"2021 August","Florida","Securities/Futures","Business Loan","1"
"2021 August","Florida","Securities/Futures","Check","24"
"2021 August","Florida","Securities/Futures","Credit/Debit Card","179"
"2021 August","Florida","Securities/Futures","Mail","1"
"2021 August","Florida","Securities/Futures","Mass-Marketing","1"
"2021 August","Florida","Securities/Futures","Other Fraud (Type)","129"
"2021 August","Florida","Securities/Futures","Securities","4"
"2021 August","Florida","Securities/Futures","Wire","9"
"2021 August","Florida","Securities/Futures","[Total]","726"
"2021 August","Florida","[Total]","[Total]","8,604"
"2021 August","Georgia","Casino/Card Club - Other Casino/Card Club","ACH","1"
"2021 August","Georgia","Casino/Card Club - Other Casino/Card Club","Other Fraud (Type)","1"
"2021 August","Georgia","Casino/Card Club - Other Casino/Card Club","[Total]","2"
"2021 August","Georgia","Depository Institution","ACH","750"
"2021 August","Georgia","Depository Institution","Advance Fee","10"
"2021 August","Georgia","Depository Institution","Business Loan","139"
"2021 August","Georgia","Depository Institution","Check","1,190"
"2021 August","Georgia","Depository Institution","Consumer Loan (see instructions)","4"
"2021 August","Georgia","Depository Institution","Credit/Debit Card","225"
"2021 August","Georgia","Depository Institution","Mail","8"
"2021 August","Georgia","Depository Institution","Mass-Marketing","39"
"2021 August","Georgia","Depository Institution","Other Fraud (Type)","1,133"
"2021 August","Georgia","Depository Institution","Ponzi Scheme","1"
"2021 August","Georgia","Depository Institution","Pyramid Scheme","1"
"2021 August","Georgia","Depository Institution","Securities","1"
"2021 August","Georgia","Depository Institution","Wire","120"
"2021 August","Georgia","Depository Institution","[Total]","3,621"
"2021 August","Georgia","Loan or Finance Company","Consumer Loan (see instructions)","5"
"2021 August","Georgia","Loan or Finance Company","[Total]","5"
"2021 August","Georgia","Money Services Business (MSB)","ACH","45"
"2021 August","Georgia","Money Services Business (MSB)","Advance Fee","3"
"2021 August","Georgia","Money Services Business (MSB)","Check","2"
"2021 August","Georgia","Money Services Business (MSB)","Credit/Debit Card","56"
"2021 August","Georgia","Money Services Business (MSB)","Other Fraud (Type)","466"
"2021 August","Georgia","Money Services Business (MSB)","Wire","79"
"2021 August","Georgia","Money Services Business (MSB)","[Total]","651"
"2021 August","Georgia","Other","ACH","2"
"2021 August","Georgia","Other","Business Loan","3"
"2021 August","Georgia","Other","Consumer Loan (see instructions)","1"
"2021 August","Georgia","Other","Credit/Debit Card","274"
"2021 August","Georgia","Other","Other Fraud (Type)","10"
"2021 August","Georgia","Other","Wire","1"
"2021 August","Georgia","Other","[Total]","291"
"2021 August","Georgia","Securities/Futures","ACH","4"
"2021 August","Georgia","Securities/Futures","Business Loan","1"
"2021 August","Georgia","Securities/Futures","Check","3"
"2021 August","Georgia","Securities/Futures","Mail","2"
"2021 August","Georgia","Securities/Futures","Other Fraud (Type)","4"
"2021 August","Georgia","Securities/Futures","Wire","5"
"2021 August","Georgia","Securities/Futures","[Total]","19"
"2021 August","Georgia","[Total]","[Total]","4,589"
"2021 August","Guam","Depository Institution","ACH","1"
"2021 August","Guam","Depository Institution","Check","6"
"2021 August","Guam","Depository Institution","Credit/Debit Card","1"
"2021 August","Guam","Depository Institution","Mass-Marketing","1"
"2021 August","Guam","Depository Institution","Other Fraud (Type)","3"
"2021 August","Guam","Depository Institution","Wire","1"
"2021 August","Guam","Depository Institution","[Total]","13"
"2021 August","Guam","Money Services Business (MSB)","Other Fraud (Type)","2"
"2021 August","Guam","Money Services Business (MSB)","Wire","1"
"2021 August","Guam","Money Services Business (MSB)","[Total]","3"
"2021 August","Guam","[Total]","[Total]","16"
"2021 August","Hawaii","Depository Institution","ACH","34"
"2021 August","Hawaii","Depository Institution","Advance Fee","3"
"2021 August","Hawaii","Depository Institution","Check","84"
"2021 August","Hawaii","Depository Institution","Consumer Loan (see instructions)","1"
"2021 August","Hawaii","Depository Institution","Credit/Debit Card","16"
"2021 August","Hawaii","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2021 August","Hawaii","Depository Institution","Mail","2"
"2021 August","Hawaii","Depository Institution","Other Fraud (Type)","28"
"2021 August","Hawaii","Depository Institution","Wire","20"
"2021 August","Hawaii","Depository Institution","[Total]","189"
"2021 August","Hawaii","Money Services Business (MSB)","Other Fraud (Type)","24"
"2021 August","Hawaii","Money Services Business (MSB)","Wire","12"
"2021 August","Hawaii","Money Services Business (MSB)","[Total]","36"
"2021 August","Hawaii","Securities/Futures","Advance Fee","1"
"2021 August","Hawaii","Securities/Futures","Mail","1"
"2021 August","Hawaii","Securities/Futures","Other Fraud (Type)","2"
"2021 August","Hawaii","Securities/Futures","Wire","1"
"2021 August","Hawaii","Securities/Futures","[Total]","5"
"2021 August","Hawaii","[Total]","[Total]","230"
"2021 August","Idaho","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","23"
"2021 August","Idaho","Casino/Card Club - Tribal Authorized Casino","[Total]","23"
"2021 August","Idaho","Depository Institution","ACH","23"
"2021 August","Idaho","Depository Institution","Advance Fee","1"
"2021 August","Idaho","Depository Institution","Business Loan","3"
"2021 August","Idaho","Depository Institution","Check","63"
"2021 August","Idaho","Depository Institution","Consumer Loan (see instructions)","4"
"2021 August","Idaho","Depository Institution","Credit/Debit Card","9"
"2021 August","Idaho","Depository Institution","Mail","3"
"2021 August","Idaho","Depository Institution","Mass-Marketing","5"
"2021 August","Idaho","Depository Institution","Other Fraud (Type)","38"
"2021 August","Idaho","Depository Institution","Wire","11"
"2021 August","Idaho","Depository Institution","[Total]","160"
"2021 August","Idaho","Loan or Finance Company","Other Fraud (Type)","1"
"2021 August","Idaho","Loan or Finance Company","[Total]","1"
"2021 August","Idaho","Money Services Business (MSB)","Check","3"
"2021 August","Idaho","Money Services Business (MSB)","Credit/Debit Card","2"
"2021 August","Idaho","Money Services Business (MSB)","Other Fraud (Type)","41"
"2021 August","Idaho","Money Services Business (MSB)","Wire","8"
"2021 August","Idaho","Money Services Business (MSB)","[Total]","54"
"2021 August","Idaho","[Total]","[Total]","238"
"2021 August","Illinois","Casino/Card Club - State Licensed Casino","Credit/Debit Card","4"
"2021 August","Illinois","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","2"
"2021 August","Illinois","Casino/Card Club - State Licensed Casino","[Total]","6"
"2021 August","Illinois","Depository Institution","ACH","902"
"2021 August","Illinois","Depository Institution","Advance Fee","2"
"2021 August","Illinois","Depository Institution","Business Loan","220"
"2021 August","Illinois","Depository Institution","Check","1,046"
"2021 August","Illinois","Depository Institution","Consumer Loan (see instructions)","23"
"2021 August","Illinois","Depository Institution","Credit/Debit Card","136"
"2021 August","Illinois","Depository Institution","Mail","29"
"2021 August","Illinois","Depository Institution","Mass-Marketing","43"
"2021 August","Illinois","Depository Institution","Other Fraud (Type)","1,344"
"2021 August","Illinois","Depository Institution","Ponzi Scheme","1"
"2021 August","Illinois","Depository Institution","Pyramid Scheme","1"
"2021 August","Illinois","Depository Institution","Wire","119"
"2021 August","Illinois","Depository Institution","[Total]","3,866"
"2021 August","Illinois","Insurance Company","ACH","2"
"2021 August","Illinois","Insurance Company","Wire","2"
"2021 August","Illinois","Insurance Company","[Total]","4"
"2021 August","Illinois","Loan or Finance Company","Consumer Loan (see instructions)","2"
"2021 August","Illinois","Loan or Finance Company","Mail","1"
"2021 August","Illinois","Loan or Finance Company","[Total]","3"
"2021 August","Illinois","Money Services Business (MSB)","Advance Fee","2"
"2021 August","Illinois","Money Services Business (MSB)","Business Loan","28"
"2021 August","Illinois","Money Services Business (MSB)","Credit/Debit Card","5"
"2021 August","Illinois","Money Services Business (MSB)","Other Fraud (Type)","284"
"2021 August","Illinois","Money Services Business (MSB)","Wire","58"
"2021 August","Illinois","Money Services Business (MSB)","[Total]","377"
"2021 August","Illinois","Other","Credit/Debit Card","3"
"2021 August","Illinois","Other","Other Fraud (Type)","5"
"2021 August","Illinois","Other","Securities","1"
"2021 August","Illinois","Other","[Total]","9"
"2021 August","Illinois","Securities/Futures","ACH","76"
"2021 August","Illinois","Securities/Futures","Check","2"
"2021 August","Illinois","Securities/Futures","Credit/Debit Card","1"
"2021 August","Illinois","Securities/Futures","Other Fraud (Type)","10"
"2021 August","Illinois","Securities/Futures","Securities","15"
"2021 August","Illinois","Securities/Futures","Wire","2"
"2021 August","Illinois","Securities/Futures","[Total]","106"
"2021 August","Illinois","[Total]","[Total]","4,371"
"2021 August","Indiana","Casino/Card Club - State Licensed Casino","Check","1"
"2021 August","Indiana","Casino/Card Club - State Licensed Casino","Credit/Debit Card","1"
"2021 August","Indiana","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","2"
"2021 August","Indiana","Casino/Card Club - State Licensed Casino","[Total]","4"
"2021 August","Indiana","Depository Institution","ACH","304"
"2021 August","Indiana","Depository Institution","Advance Fee","1"
"2021 August","Indiana","Depository Institution","Business Loan","73"
"2021 August","Indiana","Depository Institution","Check","351"
"2021 August","Indiana","Depository Institution","Consumer Loan (see instructions)","14"
"2021 August","Indiana","Depository Institution","Credit/Debit Card","50"
"2021 August","Indiana","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2021 August","Indiana","Depository Institution","Mail","13"
"2021 August","Indiana","Depository Institution","Mass-Marketing","30"
"2021 August","Indiana","Depository Institution","Other Fraud (Type)","512"
"2021 August","Indiana","Depository Institution","Wire","75"
"2021 August","Indiana","Depository Institution","[Total]","1,424"
"2021 August","Indiana","Insurance Company","ACH","1"
"2021 August","Indiana","Insurance Company","Check","1"
"2021 August","Indiana","Insurance Company","Wire","1"
"2021 August","Indiana","Insurance Company","[Total]","3"
"2021 August","Indiana","Loan or Finance Company","Consumer Loan (see instructions)","3"
"2021 August","Indiana","Loan or Finance Company","[Total]","3"
"2021 August","Indiana","Money Services Business (MSB)","Check","2"
"2021 August","Indiana","Money Services Business (MSB)","Other Fraud (Type)","180"
"2021 August","Indiana","Money Services Business (MSB)","Wire","40"
"2021 August","Indiana","Money Services Business (MSB)","[Total]","222"
"2021 August","Indiana","[Total]","[Total]","1,656"
"2021 August","Iowa","Casino/Card Club - State Licensed Casino","Credit/Debit Card","1"
"2021 August","Iowa","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","2"
"2021 August","Iowa","Casino/Card Club - State Licensed Casino","[Total]","3"
"2021 August","Iowa","Depository Institution","ACH","78"
"2021 August","Iowa","Depository Institution","Business Loan","27"
"2021 August","Iowa","Depository Institution","Check","152"
"2021 August","Iowa","Depository Institution","Consumer Loan (see instructions)","6"
"2021 August","Iowa","Depository Institution","Credit/Debit Card","16"
"2021 August","Iowa","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2021 August","Iowa","Depository Institution","Mail","13"
"2021 August","Iowa","Depository Institution","Mass-Marketing","9"
"2021 August","Iowa","Depository Institution","Other Fraud (Type)","119"
"2021 August","Iowa","Depository Institution","Ponzi Scheme","1"
"2021 August","Iowa","Depository Institution","Pyramid Scheme","1"
"2021 August","Iowa","Depository Institution","Wire","29"
"2021 August","Iowa","Depository Institution","[Total]","452"
"2021 August","Iowa","Housing Government Sponsored Enterprise GSE","Other Fraud (Type)","1"
"2021 August","Iowa","Housing Government Sponsored Enterprise GSE","Wire","1"
"2021 August","Iowa","Housing Government Sponsored Enterprise GSE","[Total]","2"
"2021 August","Iowa","Insurance Company","ACH","1"
"2021 August","Iowa","Insurance Company","Check","7"
"2021 August","Iowa","Insurance Company","Mail","1"
"2021 August","Iowa","Insurance Company","Other Fraud (Type)","4"
"2021 August","Iowa","Insurance Company","[Total]","13"
"2021 August","Iowa","Money Services Business (MSB)","Credit/Debit Card","1"
"2021 August","Iowa","Money Services Business (MSB)","Healthcare/Public or Private Health Insurance","1"
"2021 August","Iowa","Money Services Business (MSB)","Other Fraud (Type)","103"
"2021 August","Iowa","Money Services Business (MSB)","Wire","17"
"2021 August","Iowa","Money Services Business (MSB)","[Total]","122"
"2021 August","Iowa","Other","ACH","9"
"2021 August","Iowa","Other","Business Loan","1"
"2021 August","Iowa","Other","Check","20"
"2021 August","Iowa","Other","Consumer Loan (see instructions)","1"
"2021 August","Iowa","Other","Credit/Debit Card","2"
"2021 August","Iowa","Other","Mail","1"
"2021 August","Iowa","Other","Other Fraud (Type)","6"
"2021 August","Iowa","Other","Wire","2"
"2021 August","Iowa","Other","[Total]","42"
"2021 August","Iowa","Securities/Futures","ACH","1"
"2021 August","Iowa","Securities/Futures","Advance Fee","1"
"2021 August","Iowa","Securities/Futures","Check","2"
"2021 August","Iowa","Securities/Futures","Mail","1"
"2021 August","Iowa","Securities/Futures","Other Fraud (Type)","2"
"2021 August","Iowa","Securities/Futures","Wire","2"
"2021 August","Iowa","Securities/Futures","[Total]","9"
"2021 August","Iowa","[Total]","[Total]","643"
"2021 August","Kansas","Depository Institution","ACH","101"
"2021 August","Kansas","Depository Institution","Advance Fee","4"
"2021 August","Kansas","Depository Institution","Business Loan","41"
"2021 August","Kansas","Depository Institution","Check","130"
"2021 August","Kansas","Depository Institution","Consumer Loan (see instructions)","6"
"2021 August","Kansas","Depository Institution","Credit/Debit Card","26"
"2021 August","Kansas","Depository Institution","Mail","9"
"2021 August","Kansas","Depository Institution","Mass-Marketing","24"
"2021 August","Kansas","Depository Institution","Other Fraud (Type)","124"
"2021 August","Kansas","Depository Institution","Ponzi Scheme","1"
"2021 August","Kansas","Depository Institution","Wire","25"
"2021 August","Kansas","Depository Institution","[Total]","491"
"2021 August","Kansas","Money Services Business (MSB)","Check","5"
"2021 August","Kansas","Money Services Business (MSB)","Credit/Debit Card","1"
"2021 August","Kansas","Money Services Business (MSB)","Other Fraud (Type)","89"
"2021 August","Kansas","Money Services Business (MSB)","Wire","13"
"2021 August","Kansas","Money Services Business (MSB)","[Total]","108"
"2021 August","Kansas","Securities/Futures","Credit/Debit Card","1"
"2021 August","Kansas","Securities/Futures","Other Fraud (Type)","1"
"2021 August","Kansas","Securities/Futures","Wire","1"
"2021 August","Kansas","Securities/Futures","[Total]","3"
"2021 August","Kansas","[Total]","[Total]","602"
"2021 August","Kentucky","Casino/Card Club - State Licensed Casino","Credit/Debit Card","2"
"2021 August","Kentucky","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","4"
"2021 August","Kentucky","Casino/Card Club - State Licensed Casino","[Total]","6"
"2021 August","Kentucky","Depository Institution","ACH","100"
"2021 August","Kentucky","Depository Institution","Advance Fee","1"
"2021 August","Kentucky","Depository Institution","Business Loan","20"
"2021 August","Kentucky","Depository Institution","Check","190"
"2021 August","Kentucky","Depository Institution","Consumer Loan (see instructions)","4"
"2021 August","Kentucky","Depository Institution","Credit/Debit Card","20"
"2021 August","Kentucky","Depository Institution","Mail","1"
"2021 August","Kentucky","Depository Institution","Mass-Marketing","5"
"2021 August","Kentucky","Depository Institution","Other Fraud (Type)","115"
"2021 August","Kentucky","Depository Institution","Ponzi Scheme","1"
"2021 August","Kentucky","Depository Institution","Securities","1"
"2021 August","Kentucky","Depository Institution","Wire","37"
"2021 August","Kentucky","Depository Institution","[Total]","495"
"2021 August","Kentucky","Money Services Business (MSB)","Advance Fee","3"
"2021 August","Kentucky","Money Services Business (MSB)","Check","4"
"2021 August","Kentucky","Money Services Business (MSB)","Other Fraud (Type)","122"
"2021 August","Kentucky","Money Services Business (MSB)","Wire","24"
"2021 August","Kentucky","Money Services Business (MSB)","[Total]","153"
"2021 August","Kentucky","Other","Check","1"
"2021 August","Kentucky","Other","Mail","1"
"2021 August","Kentucky","Other","Wire","2"
"2021 August","Kentucky","Other","[Total]","4"
"2021 August","Kentucky","Securities/Futures","Check","1"
"2021 August","Kentucky","Securities/Futures","Credit/Debit Card","1"
"2021 August","Kentucky","Securities/Futures","Mail","1"
"2021 August","Kentucky","Securities/Futures","Other Fraud (Type)","1"
"2021 August","Kentucky","Securities/Futures","Wire","2"
"2021 August","Kentucky","Securities/Futures","[Total]","6"
"2021 August","Kentucky","[Total]","[Total]","664"
"2021 August","Louisiana","Depository Institution","ACH","384"
"2021 August","Louisiana","Depository Institution","Advance Fee","8"
"2021 August","Louisiana","Depository Institution","Business Loan","221"
"2021 August","Louisiana","Depository Institution","Check","225"
"2021 August","Louisiana","Depository Institution","Consumer Loan (see instructions)","30"
"2021 August","Louisiana","Depository Institution","Credit/Debit Card","25"
"2021 August","Louisiana","Depository Institution","Mail","10"
"2021 August","Louisiana","Depository Institution","Mass-Marketing","4"
"2021 August","Louisiana","Depository Institution","Other Fraud (Type)","586"
"2021 August","Louisiana","Depository Institution","Pyramid Scheme","1"
"2021 August","Louisiana","Depository Institution","Wire","29"
"2021 August","Louisiana","Depository Institution","[Total]","1,523"
"2021 August","Louisiana","Money Services Business (MSB)","Check","1"
"2021 August","Louisiana","Money Services Business (MSB)","Credit/Debit Card","4"
"2021 August","Louisiana","Money Services Business (MSB)","Other Fraud (Type)","171"
"2021 August","Louisiana","Money Services Business (MSB)","Wire","31"
"2021 August","Louisiana","Money Services Business (MSB)","[Total]","207"
"2021 August","Louisiana","Other","Other Fraud (Type)","1"
"2021 August","Louisiana","Other","Wire","1"
"2021 August","Louisiana","Other","[Total]","2"
"2021 August","Louisiana","[Total]","[Total]","1,732"
"2021 August","Maine","Depository Institution","ACH","15"
"2021 August","Maine","Depository Institution","Advance Fee","1"
"2021 August","Maine","Depository Institution","Business Loan","58"
"2021 August","Maine","Depository Institution","Check","62"
"2021 August","Maine","Depository Institution","Consumer Loan (see instructions)","1"
"2021 August","Maine","Depository Institution","Credit/Debit Card","7"
"2021 August","Maine","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2021 August","Maine","Depository Institution","Mail","7"
"2021 August","Maine","Depository Institution","Mass-Marketing","1"
"2021 August","Maine","Depository Institution","Other Fraud (Type)","81"
"2021 August","Maine","Depository Institution","Wire","13"
"2021 August","Maine","Depository Institution","[Total]","247"
"2021 August","Maine","Money Services Business (MSB)","Credit/Debit Card","1"
"2021 August","Maine","Money Services Business (MSB)","Other Fraud (Type)","20"
"2021 August","Maine","Money Services Business (MSB)","Wire","9"
"2021 August","Maine","Money Services Business (MSB)","[Total]","30"
"2021 August","Maine","[Total]","[Total]","277"
"2021 August","Maryland","Casino/Card Club - State Licensed Casino","Credit/Debit Card","2"
"2021 August","Maryland","Casino/Card Club - State Licensed Casino","[Total]","2"
"2021 August","Maryland","Depository Institution","ACH","236"
"2021 August","Maryland","Depository Institution","Advance Fee","1"
"2021 August","Maryland","Depository Institution","Business Loan","55"
"2021 August","Maryland","Depository Institution","Check","637"
"2021 August","Maryland","Depository Institution","Consumer Loan (see instructions)","17"
"2021 August","Maryland","Depository Institution","Credit/Debit Card","128"
"2021 August","Maryland","Depository Institution","Mail","5"
"2021 August","Maryland","Depository Institution","Mass-Marketing","21"
"2021 August","Maryland","Depository Institution","Other Fraud (Type)","486"
"2021 August","Maryland","Depository Institution","Ponzi Scheme","2"
"2021 August","Maryland","Depository Institution","Wire","80"
"2021 August","Maryland","Depository Institution","[Total]","1,668"
"2021 August","Maryland","Loan or Finance Company","Other Fraud (Type)","1"
"2021 August","Maryland","Loan or Finance Company","[Total]","1"
"2021 August","Maryland","Money Services Business (MSB)","Advance Fee","2"
"2021 August","Maryland","Money Services Business (MSB)","Credit/Debit Card","4"
"2021 August","Maryland","Money Services Business (MSB)","Other Fraud (Type)","109"
"2021 August","Maryland","Money Services Business (MSB)","Wire","36"
"2021 August","Maryland","Money Services Business (MSB)","[Total]","151"
"2021 August","Maryland","Other","ACH","2"
"2021 August","Maryland","Other","Check","2"
"2021 August","Maryland","Other","Other Fraud (Type)","3"
"2021 August","Maryland","Other","Wire","2"
"2021 August","Maryland","Other","[Total]","9"
"2021 August","Maryland","Securities/Futures","ACH","7"
"2021 August","Maryland","Securities/Futures","Business Loan","1"
"2021 August","Maryland","Securities/Futures","Check","7"
"2021 August","Maryland","Securities/Futures","Credit/Debit Card","1"
"2021 August","Maryland","Securities/Futures","Other Fraud (Type)","3"
"2021 August","Maryland","Securities/Futures","Wire","6"
"2021 August","Maryland","Securities/Futures","[Total]","25"
"2021 August","Maryland","[Total]","[Total]","1,856"
"2021 August","Massachusetts","Depository Institution","ACH","106"
"2021 August","Massachusetts","Depository Institution","Advance Fee","1"
"2021 August","Massachusetts","Depository Institution","Business Loan","227"
"2021 August","Massachusetts","Depository Institution","Check","431"
"2021 August","Massachusetts","Depository Institution","Consumer Loan (see instructions)","61"
"2021 August","Massachusetts","Depository Institution","Credit/Debit Card","35"
"2021 August","Massachusetts","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2021 August","Massachusetts","Depository Institution","Mail","52"
"2021 August","Massachusetts","Depository Institution","Mass-Marketing","21"
"2021 August","Massachusetts","Depository Institution","Other Fraud (Type)","261"
"2021 August","Massachusetts","Depository Institution","Ponzi Scheme","1"
"2021 August","Massachusetts","Depository Institution","Securities","1"
"2021 August","Massachusetts","Depository Institution","Wire","47"
"2021 August","Massachusetts","Depository Institution","[Total]","1,246"
"2021 August","Massachusetts","Housing Government Sponsored Enterprise GSE","ACH","1"
"2021 August","Massachusetts","Housing Government Sponsored Enterprise GSE","[Total]","1"
"2021 August","Massachusetts","Insurance Company","ACH","2"
"2021 August","Massachusetts","Insurance Company","Other Fraud (Type)","2"
"2021 August","Massachusetts","Insurance Company","[Total]","4"
"2021 August","Massachusetts","Loan or Finance Company","Other Fraud (Type)","5"
"2021 August","Massachusetts","Loan or Finance Company","[Total]","5"
"2021 August","Massachusetts","Money Services Business (MSB)","ACH","1"
"2021 August","Massachusetts","Money Services Business (MSB)","Advance Fee","2"
"2021 August","Massachusetts","Money Services Business (MSB)","Business Loan","1"
"2021 August","Massachusetts","Money Services Business (MSB)","Check","1"
"2021 August","Massachusetts","Money Services Business (MSB)","Credit/Debit Card","16"
"2021 August","Massachusetts","Money Services Business (MSB)","Other Fraud (Type)","114"
"2021 August","Massachusetts","Money Services Business (MSB)","Wire","48"
"2021 August","Massachusetts","Money Services Business (MSB)","[Total]","183"
"2021 August","Massachusetts","Other","ACH","191"
"2021 August","Massachusetts","Other","Check","172"
"2021 August","Massachusetts","Other","Credit/Debit Card","29"
"2021 August","Massachusetts","Other","Mail","42"
"2021 August","Massachusetts","Other","Mass-Marketing","37"
"2021 August","Massachusetts","Other","Other Fraud (Type)","14"
"2021 August","Massachusetts","Other","Wire","390"
"2021 August","Massachusetts","Other","[Total]","875"
"2021 August","Massachusetts","Securities/Futures","ACH","292"
"2021 August","Massachusetts","Securities/Futures","Business Loan","1"
"2021 August","Massachusetts","Securities/Futures","Check","346"
"2021 August","Massachusetts","Securities/Futures","Credit/Debit Card","64"
"2021 August","Massachusetts","Securities/Futures","Mail","72"
"2021 August","Massachusetts","Securities/Futures","Mass-Marketing","44"
"2021 August","Massachusetts","Securities/Futures","Other Fraud (Type)","30"
"2021 August","Massachusetts","Securities/Futures","Securities","1"
"2021 August","Massachusetts","Securities/Futures","Wire","647"
"2021 August","Massachusetts","Securities/Futures","[Total]","1,497"
"2021 August","Massachusetts","[Total]","[Total]","3,811"
"2021 August","Michigan","Casino/Card Club - State Licensed Casino","ACH","1"
"2021 August","Michigan","Casino/Card Club - State Licensed Casino","Credit/Debit Card","1"
"2021 August","Michigan","Casino/Card Club - State Licensed Casino","[Total]","2"
"2021 August","Michigan","Casino/Card Club - Tribal Authorized Casino","Check","1"
"2021 August","Michigan","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","2"
"2021 August","Michigan","Casino/Card Club - Tribal Authorized Casino","[Total]","3"
"2021 August","Michigan","Depository Institution","ACH","249"
