"Year Month","State","Industry","Suspicious Activity","Count"
"2020 May","Wisconsin","Depository Institution","Wire","41"
"2020 May","Wisconsin","Depository Institution","[Total]","494"
"2020 May","Wisconsin","Insurance Company","ACH","1"
"2020 May","Wisconsin","Insurance Company","Check","2"
"2020 May","Wisconsin","Insurance Company","Wire","1"
"2020 May","Wisconsin","Insurance Company","[Total]","4"
"2020 May","Wisconsin","Money Services Business (MSB)","Credit/Debit Card","1"
"2020 May","Wisconsin","Money Services Business (MSB)","Other Fraud (Type)","66"
"2020 May","Wisconsin","Money Services Business (MSB)","Wire","12"
"2020 May","Wisconsin","Money Services Business (MSB)","[Total]","79"
"2020 May","Wisconsin","Other","ACH","2"
"2020 May","Wisconsin","Other","Check","1"
"2020 May","Wisconsin","Other","[Total]","3"
"2020 May","Wisconsin","Securities/Futures","ACH","7"
"2020 May","Wisconsin","Securities/Futures","Check","8"
"2020 May","Wisconsin","Securities/Futures","Mail","3"
"2020 May","Wisconsin","Securities/Futures","Other Fraud (Type)","1"
"2020 May","Wisconsin","Securities/Futures","Securities","1"
"2020 May","Wisconsin","Securities/Futures","Wire","2"
"2020 May","Wisconsin","Securities/Futures","[Total]","22"
"2020 May","Wisconsin","[Total]","[Total]","602"
"2020 May","Wyoming","Depository Institution","ACH","9"
"2020 May","Wyoming","Depository Institution","Check","15"
"2020 May","Wyoming","Depository Institution","Consumer Loan (see instructions)","5"
"2020 May","Wyoming","Depository Institution","Credit/Debit Card","1"
"2020 May","Wyoming","Depository Institution","Other Fraud (Type)","4"
"2020 May","Wyoming","Depository Institution","Ponzi Scheme","1"
"2020 May","Wyoming","Depository Institution","Wire","2"
"2020 May","Wyoming","Depository Institution","[Total]","37"
"2020 May","Wyoming","Insurance Company","Wire","1"
"2020 May","Wyoming","Insurance Company","[Total]","1"
"2020 May","Wyoming","Money Services Business (MSB)","Other Fraud (Type)","16"
"2020 May","Wyoming","Money Services Business (MSB)","Wire","3"
"2020 May","Wyoming","Money Services Business (MSB)","[Total]","19"
"2020 May","Wyoming","Other","ACH","1"
"2020 May","Wyoming","Other","[Total]","1"
"2020 May","Wyoming","[Total]","[Total]","58"
"2020 May","[Total]","[Total]","[Total]","91,301"
"2020 June","Alabama","Depository Institution","ACH","332"
"2020 June","Alabama","Depository Institution","Advance Fee","2"
"2020 June","Alabama","Depository Institution","Business Loan","3"
"2020 June","Alabama","Depository Institution","Check","451"
"2020 June","Alabama","Depository Institution","Consumer Loan (see instructions)","24"
"2020 June","Alabama","Depository Institution","Credit/Debit Card","71"
"2020 June","Alabama","Depository Institution","Mail","3"
"2020 June","Alabama","Depository Institution","Mass-Marketing","1"
"2020 June","Alabama","Depository Institution","Other Fraud (Type)","298"
"2020 June","Alabama","Depository Institution","Wire","71"
"2020 June","Alabama","Depository Institution","[Total]","1,256"
"2020 June","Alabama","Insurance Company","ACH","1"
"2020 June","Alabama","Insurance Company","[Total]","1"
"2020 June","Alabama","Loan or Finance Company","Consumer Loan (see instructions)","2"
"2020 June","Alabama","Loan or Finance Company","[Total]","2"
"2020 June","Alabama","Money Services Business (MSB)","Advance Fee","3"
"2020 June","Alabama","Money Services Business (MSB)","Check","12"
"2020 June","Alabama","Money Services Business (MSB)","Credit/Debit Card","5"
"2020 June","Alabama","Money Services Business (MSB)","Other Fraud (Type)","66"
"2020 June","Alabama","Money Services Business (MSB)","Wire","29"
"2020 June","Alabama","Money Services Business (MSB)","[Total]","115"
"2020 June","Alabama","Securities/Futures","ACH","1"
"2020 June","Alabama","Securities/Futures","Check","1"
"2020 June","Alabama","Securities/Futures","Other Fraud (Type)","1"
"2020 June","Alabama","Securities/Futures","[Total]","3"
"2020 June","Alabama","[Total]","[Total]","1,377"
"2020 June","Alaska","Depository Institution","ACH","28"
"2020 June","Alaska","Depository Institution","Business Loan","1"
"2020 June","Alaska","Depository Institution","Check","32"
"2020 June","Alaska","Depository Institution","Consumer Loan (see instructions)","2"
"2020 June","Alaska","Depository Institution","Credit/Debit Card","15"
"2020 June","Alaska","Depository Institution","Mail","2"
"2020 June","Alaska","Depository Institution","Mass-Marketing","1"
"2020 June","Alaska","Depository Institution","Other Fraud (Type)","23"
"2020 June","Alaska","Depository Institution","Wire","6"
"2020 June","Alaska","Depository Institution","[Total]","110"
"2020 June","Alaska","Money Services Business (MSB)","Credit/Debit Card","1"
"2020 June","Alaska","Money Services Business (MSB)","Other Fraud (Type)","12"
"2020 June","Alaska","Money Services Business (MSB)","Wire","3"
"2020 June","Alaska","Money Services Business (MSB)","[Total]","16"
"2020 June","Alaska","[Total]","[Total]","126"
"2020 June","American Samoa","Depository Institution","Other Fraud (Type)","1"
"2020 June","American Samoa","Depository Institution","[Total]","1"
"2020 June","American Samoa","Money Services Business (MSB)","Other Fraud (Type)","1"
"2020 June","American Samoa","Money Services Business (MSB)","[Total]","1"
"2020 June","American Samoa","[Total]","[Total]","2"
"2020 June","Arizona","Casino/Card Club - Tribal Authorized Casino","Check","3"
"2020 June","Arizona","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","7"
"2020 June","Arizona","Casino/Card Club - Tribal Authorized Casino","[Total]","10"
"2020 June","Arizona","Depository Institution","ACH","140"
"2020 June","Arizona","Depository Institution","Advance Fee","5"
"2020 June","Arizona","Depository Institution","Business Loan","5"
"2020 June","Arizona","Depository Institution","Check","380"
"2020 June","Arizona","Depository Institution","Consumer Loan (see instructions)","8"
"2020 June","Arizona","Depository Institution","Credit/Debit Card","44"
"2020 June","Arizona","Depository Institution","Mail","13"
"2020 June","Arizona","Depository Institution","Mass-Marketing","45"
"2020 June","Arizona","Depository Institution","Other Fraud (Type)","176"
"2020 June","Arizona","Depository Institution","Ponzi Scheme","2"
"2020 June","Arizona","Depository Institution","Securities","1"
"2020 June","Arizona","Depository Institution","Wire","54"
"2020 June","Arizona","Depository Institution","[Total]","873"
"2020 June","Arizona","Insurance Company","Wire","2"
"2020 June","Arizona","Insurance Company","[Total]","2"
"2020 June","Arizona","Loan or Finance Company","Consumer Loan (see instructions)","1"
"2020 June","Arizona","Loan or Finance Company","[Total]","1"
"2020 June","Arizona","Money Services Business (MSB)","Advance Fee","1"
"2020 June","Arizona","Money Services Business (MSB)","Check","7"
"2020 June","Arizona","Money Services Business (MSB)","Consumer Loan (see instructions)","1"
"2020 June","Arizona","Money Services Business (MSB)","Credit/Debit Card","8"
"2020 June","Arizona","Money Services Business (MSB)","Other Fraud (Type)","109"
"2020 June","Arizona","Money Services Business (MSB)","Wire","39"
"2020 June","Arizona","Money Services Business (MSB)","[Total]","165"
"2020 June","Arizona","Other","ACH","8"
"2020 June","Arizona","Other","Check","1"
"2020 June","Arizona","Other","Credit/Debit Card","1"
"2020 June","Arizona","Other","Other Fraud (Type)","1"
"2020 June","Arizona","Other","Wire","3"
"2020 June","Arizona","Other","[Total]","14"
"2020 June","Arizona","Securities/Futures","ACH","1"
"2020 June","Arizona","Securities/Futures","Check","1"
"2020 June","Arizona","Securities/Futures","Other Fraud (Type)","4"
"2020 June","Arizona","Securities/Futures","Securities","4"
"2020 June","Arizona","Securities/Futures","Wire","3"
"2020 June","Arizona","Securities/Futures","[Total]","13"
"2020 June","Arizona","[Total]","[Total]","1,078"
"2020 June","Arkansas","Depository Institution","ACH","112"
"2020 June","Arkansas","Depository Institution","Advance Fee","2"
"2020 June","Arkansas","Depository Institution","Business Loan","4"
"2020 June","Arkansas","Depository Institution","Check","102"
"2020 June","Arkansas","Depository Institution","Consumer Loan (see instructions)","3"
"2020 June","Arkansas","Depository Institution","Credit/Debit Card","18"
"2020 June","Arkansas","Depository Institution","Mail","3"
"2020 June","Arkansas","Depository Institution","Mass-Marketing","8"
"2020 June","Arkansas","Depository Institution","Other Fraud (Type)","76"
"2020 June","Arkansas","Depository Institution","Wire","25"
"2020 June","Arkansas","Depository Institution","[Total]","353"
"2020 June","Arkansas","Money Services Business (MSB)","Credit/Debit Card","3"
"2020 June","Arkansas","Money Services Business (MSB)","Other Fraud (Type)","56"
"2020 June","Arkansas","Money Services Business (MSB)","Wire","16"
"2020 June","Arkansas","Money Services Business (MSB)","[Total]","75"
"2020 June","Arkansas","Securities/Futures","Advance Fee","1"
"2020 June","Arkansas","Securities/Futures","Check","2"
"2020 June","Arkansas","Securities/Futures","Other Fraud (Type)","1"
"2020 June","Arkansas","Securities/Futures","Wire","1"
"2020 June","Arkansas","Securities/Futures","[Total]","5"
"2020 June","Arkansas","[Total]","[Total]","433"
"2020 June","California","Casino/Card Club - Tribal Authorized Casino","Check","1"
"2020 June","California","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","1"
"2020 June","California","Casino/Card Club - Tribal Authorized Casino","[Total]","2"
"2020 June","California","Depository Institution","ACH","1,581"
"2020 June","California","Depository Institution","Advance Fee","11"
"2020 June","California","Depository Institution","Business Loan","63"
"2020 June","California","Depository Institution","Check","3,307"
"2020 June","California","Depository Institution","Consumer Loan (see instructions)","567"
"2020 June","California","Depository Institution","Credit/Debit Card","688"
"2020 June","California","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2020 June","California","Depository Institution","Mail","120"
"2020 June","California","Depository Institution","Mass-Marketing","202"
"2020 June","California","Depository Institution","Other Fraud (Type)","1,962"
"2020 June","California","Depository Institution","Ponzi Scheme","5"
"2020 June","California","Depository Institution","Pyramid Scheme","2"
"2020 June","California","Depository Institution","Securities","1"
"2020 June","California","Depository Institution","Wire","1,071"
"2020 June","California","Depository Institution","[Total]","9,582"
"2020 June","California","Insurance Company","ACH","1"
"2020 June","California","Insurance Company","Wire","2"
"2020 June","California","Insurance Company","[Total]","3"
"2020 June","California","Loan or Finance Company","ACH","11"
"2020 June","California","Loan or Finance Company","Business Loan","2"
"2020 June","California","Loan or Finance Company","Check","22"
"2020 June","California","Loan or Finance Company","Consumer Loan (see instructions)","43"
"2020 June","California","Loan or Finance Company","Credit/Debit Card","2"
"2020 June","California","Loan or Finance Company","Mail","2"
"2020 June","California","Loan or Finance Company","Other Fraud (Type)","6"
"2020 June","California","Loan or Finance Company","Securities","3"
"2020 June","California","Loan or Finance Company","Wire","6"
"2020 June","California","Loan or Finance Company","[Total]","97"
"2020 June","California","Money Services Business (MSB)","ACH","912"
"2020 June","California","Money Services Business (MSB)","Advance Fee","7"
"2020 June","California","Money Services Business (MSB)","Check","45"
"2020 June","California","Money Services Business (MSB)","Consumer Loan (see instructions)","8"
"2020 June","California","Money Services Business (MSB)","Credit/Debit Card","1,001"
"2020 June","California","Money Services Business (MSB)","Mail","3"
"2020 June","California","Money Services Business (MSB)","Mass-Marketing","1"
"2020 June","California","Money Services Business (MSB)","Other Fraud (Type)","1,074"
"2020 June","California","Money Services Business (MSB)","Ponzi Scheme","4"
"2020 June","California","Money Services Business (MSB)","Pyramid Scheme","4"
"2020 June","California","Money Services Business (MSB)","Wire","220"
"2020 June","California","Money Services Business (MSB)","[Total]","3,279"
"2020 June","California","Other","ACH","8"
"2020 June","California","Other","Business Loan","5"
"2020 June","California","Other","Check","5"
"2020 June","California","Other","Consumer Loan (see instructions)","125"
"2020 June","California","Other","Credit/Debit Card","2"
"2020 June","California","Other","Mail","1"
"2020 June","California","Other","Other Fraud (Type)","25"
"2020 June","California","Other","Wire","4"
"2020 June","California","Other","[Total]","175"
"2020 June","California","Securities/Futures","ACH","396"
"2020 June","California","Securities/Futures","Advance Fee","2"
"2020 June","California","Securities/Futures","Business Loan","1"
"2020 June","California","Securities/Futures","Check","141"
"2020 June","California","Securities/Futures","Consumer Loan (see instructions)","27"
"2020 June","California","Securities/Futures","Credit/Debit Card","30"
"2020 June","California","Securities/Futures","Mail","2"
"2020 June","California","Securities/Futures","Other Fraud (Type)","154"
"2020 June","California","Securities/Futures","Securities","11"
"2020 June","California","Securities/Futures","Wire","155"
"2020 June","California","Securities/Futures","[Total]","919"
"2020 June","California","[Total]","[Total]","14,057"
"2020 June","Colorado","Depository Institution","ACH","115"
"2020 June","Colorado","Depository Institution","Advance Fee","4"
"2020 June","Colorado","Depository Institution","Business Loan","1"
"2020 June","Colorado","Depository Institution","Check","248"
"2020 June","Colorado","Depository Institution","Consumer Loan (see instructions)","3"
"2020 June","Colorado","Depository Institution","Credit/Debit Card","37"
"2020 June","Colorado","Depository Institution","Healthcare/Public or Private Health Insurance","2"
"2020 June","Colorado","Depository Institution","Mail","12"
"2020 June","Colorado","Depository Institution","Mass-Marketing","13"
"2020 June","Colorado","Depository Institution","Other Fraud (Type)","140"
"2020 June","Colorado","Depository Institution","Securities","1"
"2020 June","Colorado","Depository Institution","Wire","53"
"2020 June","Colorado","Depository Institution","[Total]","629"
"2020 June","Colorado","Loan or Finance Company","Consumer Loan (see instructions)","1"
"2020 June","Colorado","Loan or Finance Company","Other Fraud (Type)","2"
"2020 June","Colorado","Loan or Finance Company","[Total]","3"
"2020 June","Colorado","Money Services Business (MSB)","ACH","360"
"2020 June","Colorado","Money Services Business (MSB)","Advance Fee","41"
"2020 June","Colorado","Money Services Business (MSB)","Credit/Debit Card","669"
"2020 June","Colorado","Money Services Business (MSB)","Mail","1"
"2020 June","Colorado","Money Services Business (MSB)","Other Fraud (Type)","1,298"
"2020 June","Colorado","Money Services Business (MSB)","Securities","5"
"2020 June","Colorado","Money Services Business (MSB)","Wire","1,942"
"2020 June","Colorado","Money Services Business (MSB)","[Total]","4,316"
"2020 June","Colorado","Other","ACH","1"
"2020 June","Colorado","Other","Check","2"
"2020 June","Colorado","Other","Other Fraud (Type)","1"
"2020 June","Colorado","Other","[Total]","4"
"2020 June","Colorado","Securities/Futures","ACH","6"
"2020 June","Colorado","Securities/Futures","Advance Fee","1"
"2020 June","Colorado","Securities/Futures","Check","17"
"2020 June","Colorado","Securities/Futures","Other Fraud (Type)","2"
"2020 June","Colorado","Securities/Futures","Wire","3"
"2020 June","Colorado","Securities/Futures","[Total]","29"
"2020 June","Colorado","[Total]","[Total]","4,981"
"2020 June","Connecticut","Depository Institution","ACH","79"
"2020 June","Connecticut","Depository Institution","Business Loan","2"
"2020 June","Connecticut","Depository Institution","Check","145"
"2020 June","Connecticut","Depository Institution","Consumer Loan (see instructions)","2"
"2020 June","Connecticut","Depository Institution","Credit/Debit Card","13"
"2020 June","Connecticut","Depository Institution","Healthcare/Public or Private Health Insurance","3"
"2020 June","Connecticut","Depository Institution","Mail","1"
"2020 June","Connecticut","Depository Institution","Mass-Marketing","9"
"2020 June","Connecticut","Depository Institution","Other Fraud (Type)","76"
"2020 June","Connecticut","Depository Institution","Ponzi Scheme","1"
"2020 June","Connecticut","Depository Institution","Wire","30"
"2020 June","Connecticut","Depository Institution","[Total]","361"
"2020 June","Connecticut","Insurance Company","Advance Fee","1"
"2020 June","Connecticut","Insurance Company","Mail","1"
"2020 June","Connecticut","Insurance Company","Mass-Marketing","1"
"2020 June","Connecticut","Insurance Company","Wire","1"
"2020 June","Connecticut","Insurance Company","[Total]","4"
"2020 June","Connecticut","Money Services Business (MSB)","Advance Fee","2"
"2020 June","Connecticut","Money Services Business (MSB)","Credit/Debit Card","4"
"2020 June","Connecticut","Money Services Business (MSB)","Other Fraud (Type)","63"
"2020 June","Connecticut","Money Services Business (MSB)","Wire","17"
"2020 June","Connecticut","Money Services Business (MSB)","[Total]","86"
"2020 June","Connecticut","Other","ACH","1"
"2020 June","Connecticut","Other","Wire","1"
"2020 June","Connecticut","Other","[Total]","2"
"2020 June","Connecticut","Securities/Futures","ACH","3"
"2020 June","Connecticut","Securities/Futures","Check","2"
"2020 June","Connecticut","Securities/Futures","Credit/Debit Card","1"
"2020 June","Connecticut","Securities/Futures","Other Fraud (Type)","11"
"2020 June","Connecticut","Securities/Futures","Wire","3"
"2020 June","Connecticut","Securities/Futures","[Total]","20"
"2020 June","Connecticut","[Total]","[Total]","473"
"2020 June","Delaware","Casino/Card Club - State Licensed Casino","Credit/Debit Card","1"
"2020 June","Delaware","Casino/Card Club - State Licensed Casino","[Total]","1"
"2020 June","Delaware","Depository Institution","ACH","704"
"2020 June","Delaware","Depository Institution","Check","604"
"2020 June","Delaware","Depository Institution","Consumer Loan (see instructions)","4"
"2020 June","Delaware","Depository Institution","Credit/Debit Card","722"
"2020 June","Delaware","Depository Institution","Mail","7"
"2020 June","Delaware","Depository Institution","Mass-Marketing","2"
"2020 June","Delaware","Depository Institution","Other Fraud (Type)","444"
"2020 June","Delaware","Depository Institution","Ponzi Scheme","1"
"2020 June","Delaware","Depository Institution","Pyramid Scheme","1"
"2020 June","Delaware","Depository Institution","Wire","100"
"2020 June","Delaware","Depository Institution","[Total]","2,589"
"2020 June","Delaware","Loan or Finance Company","ACH","5"
"2020 June","Delaware","Loan or Finance Company","Consumer Loan (see instructions)","5"
"2020 June","Delaware","Loan or Finance Company","[Total]","10"
"2020 June","Delaware","Money Services Business (MSB)","Mail","1"
"2020 June","Delaware","Money Services Business (MSB)","Other Fraud (Type)","14"
"2020 June","Delaware","Money Services Business (MSB)","Wire","3"
"2020 June","Delaware","Money Services Business (MSB)","[Total]","18"
"2020 June","Delaware","Other","ACH","62"
"2020 June","Delaware","Other","Consumer Loan (see instructions)","4"
"2020 June","Delaware","Other","Credit/Debit Card","64"
"2020 June","Delaware","Other","Other Fraud (Type)","43"
"2020 June","Delaware","Other","[Total]","173"
"2020 June","Delaware","Securities/Futures","ACH","1"
"2020 June","Delaware","Securities/Futures","Check","8"
"2020 June","Delaware","Securities/Futures","Other Fraud (Type)","1"
"2020 June","Delaware","Securities/Futures","[Total]","10"
"2020 June","Delaware","[Total]","[Total]","2,801"
"2020 June","District of Columbia","Depository Institution","ACH","21"
"2020 June","District of Columbia","Depository Institution","Check","113"
"2020 June","District of Columbia","Depository Institution","Consumer Loan (see instructions)","1"
"2020 June","District of Columbia","Depository Institution","Credit/Debit Card","9"
"2020 June","District of Columbia","Depository Institution","Mail","4"
"2020 June","District of Columbia","Depository Institution","Mass-Marketing","1"
"2020 June","District of Columbia","Depository Institution","Other Fraud (Type)","41"
"2020 June","District of Columbia","Depository Institution","Wire","15"
"2020 June","District of Columbia","Depository Institution","[Total]","205"
"2020 June","District of Columbia","Housing Government Sponsored Enterprise GSE","Healthcare/Public or Private Health Insurance","1"
"2020 June","District of Columbia","Housing Government Sponsored Enterprise GSE","[Total]","1"
"2020 June","District of Columbia","Money Services Business (MSB)","ACH","1"
"2020 June","District of Columbia","Money Services Business (MSB)","Credit/Debit Card","1"
"2020 June","District of Columbia","Money Services Business (MSB)","Other Fraud (Type)","22"
"2020 June","District of Columbia","Money Services Business (MSB)","Ponzi Scheme","1"
"2020 June","District of Columbia","Money Services Business (MSB)","Wire","23"
"2020 June","District of Columbia","Money Services Business (MSB)","[Total]","48"
"2020 June","District of Columbia","Other","Check","1"
"2020 June","District of Columbia","Other","Wire","1"
"2020 June","District of Columbia","Other","[Total]","2"
"2020 June","District of Columbia","Securities/Futures","Check","2"
"2020 June","District of Columbia","Securities/Futures","Credit/Debit Card","1"
"2020 June","District of Columbia","Securities/Futures","Other Fraud (Type)","1"
"2020 June","District of Columbia","Securities/Futures","Wire","4"
"2020 June","District of Columbia","Securities/Futures","[Total]","8"
"2020 June","District of Columbia","[Total]","[Total]","264"
"2020 June","Florida","Casino/Card Club - Tribal Authorized Casino","Check","1"
"2020 June","Florida","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","2"
"2020 June","Florida","Casino/Card Club - Tribal Authorized Casino","[Total]","3"
"2020 June","Florida","Depository Institution","ACH","678"
"2020 June","Florida","Depository Institution","Advance Fee","7"
"2020 June","Florida","Depository Institution","Business Loan","27"
"2020 June","Florida","Depository Institution","Check","2,025"
"2020 June","Florida","Depository Institution","Consumer Loan (see instructions)","34"
"2020 June","Florida","Depository Institution","Credit/Debit Card","221"
"2020 June","Florida","Depository Institution","Healthcare/Public or Private Health Insurance","12"
"2020 June","Florida","Depository Institution","Mail","26"
"2020 June","Florida","Depository Institution","Mass-Marketing","165"
"2020 June","Florida","Depository Institution","Other Fraud (Type)","1,005"
"2020 June","Florida","Depository Institution","Ponzi Scheme","6"
"2020 June","Florida","Depository Institution","Pyramid Scheme","1"
"2020 June","Florida","Depository Institution","Securities","4"
"2020 June","Florida","Depository Institution","Wire","283"
"2020 June","Florida","Depository Institution","[Total]","4,494"
"2020 June","Florida","Loan or Finance Company","Consumer Loan (see instructions)","3"
"2020 June","Florida","Loan or Finance Company","Other Fraud (Type)","6"
"2020 June","Florida","Loan or Finance Company","[Total]","9"
"2020 June","Florida","Money Services Business (MSB)","Advance Fee","10"
"2020 June","Florida","Money Services Business (MSB)","Check","216"
"2020 June","Florida","Money Services Business (MSB)","Consumer Loan (see instructions)","38"
"2020 June","Florida","Money Services Business (MSB)","Credit/Debit Card","31"
"2020 June","Florida","Money Services Business (MSB)","Other Fraud (Type)","474"
"2020 June","Florida","Money Services Business (MSB)","Securities","1"
"2020 June","Florida","Money Services Business (MSB)","Wire","191"
"2020 June","Florida","Money Services Business (MSB)","[Total]","961"
"2020 June","Florida","Other","ACH","1"
"2020 June","Florida","Other","Consumer Loan (see instructions)","2"
"2020 June","Florida","Other","Credit/Debit Card","94"
"2020 June","Florida","Other","Other Fraud (Type)","5"
"2020 June","Florida","Other","Wire","1"
"2020 June","Florida","Other","[Total]","103"
"2020 June","Florida","Securities/Futures","ACH","100"
"2020 June","Florida","Securities/Futures","Advance Fee","1"
"2020 June","Florida","Securities/Futures","Business Loan","1"
"2020 June","Florida","Securities/Futures","Check","19"
"2020 June","Florida","Securities/Futures","Consumer Loan (see instructions)","1"
"2020 June","Florida","Securities/Futures","Credit/Debit Card","6"
"2020 June","Florida","Securities/Futures","Mail","2"
"2020 June","Florida","Securities/Futures","Mass-Marketing","3"
"2020 June","Florida","Securities/Futures","Other Fraud (Type)","42"
"2020 June","Florida","Securities/Futures","Securities","3"
"2020 June","Florida","Securities/Futures","Wire","18"
"2020 June","Florida","Securities/Futures","[Total]","196"
"2020 June","Florida","[Total]","[Total]","5,766"
"2020 June","Georgia","Depository Institution","ACH","426"
"2020 June","Georgia","Depository Institution","Advance Fee","15"
"2020 June","Georgia","Depository Institution","Business Loan","19"
"2020 June","Georgia","Depository Institution","Check","814"
"2020 June","Georgia","Depository Institution","Consumer Loan (see instructions)","20"
"2020 June","Georgia","Depository Institution","Credit/Debit Card","134"
"2020 June","Georgia","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2020 June","Georgia","Depository Institution","Mail","8"
"2020 June","Georgia","Depository Institution","Mass-Marketing","65"
"2020 June","Georgia","Depository Institution","Other Fraud (Type)","502"
"2020 June","Georgia","Depository Institution","Ponzi Scheme","2"
"2020 June","Georgia","Depository Institution","Securities","2"
"2020 June","Georgia","Depository Institution","Wire","150"
"2020 June","Georgia","Depository Institution","[Total]","2,158"
"2020 June","Georgia","Housing Government Sponsored Enterprise GSE","Other Fraud (Type)","1"
"2020 June","Georgia","Housing Government Sponsored Enterprise GSE","[Total]","1"
"2020 June","Georgia","Loan or Finance Company","Consumer Loan (see instructions)","3"
"2020 June","Georgia","Loan or Finance Company","[Total]","3"
"2020 June","Georgia","Money Services Business (MSB)","ACH","12"
"2020 June","Georgia","Money Services Business (MSB)","Advance Fee","1"
"2020 June","Georgia","Money Services Business (MSB)","Check","1"
"2020 June","Georgia","Money Services Business (MSB)","Credit/Debit Card","39"
"2020 June","Georgia","Money Services Business (MSB)","Other Fraud (Type)","239"
"2020 June","Georgia","Money Services Business (MSB)","Ponzi Scheme","1"
"2020 June","Georgia","Money Services Business (MSB)","Wire","63"
"2020 June","Georgia","Money Services Business (MSB)","[Total]","356"
"2020 June","Georgia","Other","ACH","5"
"2020 June","Georgia","Other","Business Loan","6"
"2020 June","Georgia","Other","Check","1"
"2020 June","Georgia","Other","Credit/Debit Card","110"
"2020 June","Georgia","Other","Mass-Marketing","1"
"2020 June","Georgia","Other","Other Fraud (Type)","3"
"2020 June","Georgia","Other","Wire","1"
"2020 June","Georgia","Other","[Total]","127"
"2020 June","Georgia","Securities/Futures","ACH","4"
"2020 June","Georgia","Securities/Futures","Advance Fee","1"
"2020 June","Georgia","Securities/Futures","Check","5"
"2020 June","Georgia","Securities/Futures","Credit/Debit Card","3"
"2020 June","Georgia","Securities/Futures","Mail","2"
"2020 June","Georgia","Securities/Futures","Other Fraud (Type)","7"
"2020 June","Georgia","Securities/Futures","Wire","1"
"2020 June","Georgia","Securities/Futures","[Total]","23"
"2020 June","Georgia","[Total]","[Total]","2,668"
"2020 June","Guam","Depository Institution","ACH","2"
"2020 June","Guam","Depository Institution","Check","6"
"2020 June","Guam","Depository Institution","Consumer Loan (see instructions)","1"
"2020 June","Guam","Depository Institution","Mass-Marketing","1"
"2020 June","Guam","Depository Institution","Other Fraud (Type)","1"
"2020 June","Guam","Depository Institution","Wire","2"
"2020 June","Guam","Depository Institution","[Total]","13"
"2020 June","Guam","Money Services Business (MSB)","Advance Fee","1"
"2020 June","Guam","Money Services Business (MSB)","Credit/Debit Card","1"
"2020 June","Guam","Money Services Business (MSB)","Other Fraud (Type)","3"
"2020 June","Guam","Money Services Business (MSB)","Wire","1"
"2020 June","Guam","Money Services Business (MSB)","[Total]","6"
"2020 June","Guam","[Total]","[Total]","19"
"2020 June","Hawaii","Depository Institution","ACH","58"
"2020 June","Hawaii","Depository Institution","Advance Fee","18"
"2020 June","Hawaii","Depository Institution","Check","65"
"2020 June","Hawaii","Depository Institution","Consumer Loan (see instructions)","3"
"2020 June","Hawaii","Depository Institution","Credit/Debit Card","9"
"2020 June","Hawaii","Depository Institution","Mail","1"
"2020 June","Hawaii","Depository Institution","Other Fraud (Type)","43"
"2020 June","Hawaii","Depository Institution","Pyramid Scheme","2"
"2020 June","Hawaii","Depository Institution","Wire","24"
"2020 June","Hawaii","Depository Institution","[Total]","223"
"2020 June","Hawaii","Money Services Business (MSB)","Advance Fee","1"
"2020 June","Hawaii","Money Services Business (MSB)","Credit/Debit Card","2"
"2020 June","Hawaii","Money Services Business (MSB)","Other Fraud (Type)","15"
"2020 June","Hawaii","Money Services Business (MSB)","Wire","8"
"2020 June","Hawaii","Money Services Business (MSB)","[Total]","26"
"2020 June","Hawaii","[Total]","[Total]","249"
"2020 June","Idaho","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2020 June","Idaho","Casino/Card Club - Tribal Authorized Casino","[Total]","1"
"2020 June","Idaho","Depository Institution","ACH","50"
"2020 June","Idaho","Depository Institution","Check","46"
"2020 June","Idaho","Depository Institution","Consumer Loan (see instructions)","1"
"2020 June","Idaho","Depository Institution","Credit/Debit Card","7"
"2020 June","Idaho","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2020 June","Idaho","Depository Institution","Mail","4"
"2020 June","Idaho","Depository Institution","Mass-Marketing","2"
"2020 June","Idaho","Depository Institution","Other Fraud (Type)","29"
"2020 June","Idaho","Depository Institution","Wire","13"
"2020 June","Idaho","Depository Institution","[Total]","153"
"2020 June","Idaho","Money Services Business (MSB)","Credit/Debit Card","3"
"2020 June","Idaho","Money Services Business (MSB)","Other Fraud (Type)","20"
"2020 June","Idaho","Money Services Business (MSB)","Wire","4"
"2020 June","Idaho","Money Services Business (MSB)","[Total]","27"
"2020 June","Idaho","Other","Check","1"
"2020 June","Idaho","Other","Wire","1"
"2020 June","Idaho","Other","[Total]","2"
"2020 June","Idaho","[Total]","[Total]","183"
"2020 June","Illinois","Depository Institution","ACH","400"
"2020 June","Illinois","Depository Institution","Advance Fee","2"
"2020 June","Illinois","Depository Institution","Business Loan","9"
"2020 June","Illinois","Depository Institution","Check","1,088"
"2020 June","Illinois","Depository Institution","Consumer Loan (see instructions)","26"
"2020 June","Illinois","Depository Institution","Credit/Debit Card","95"
"2020 June","Illinois","Depository Institution","Healthcare/Public or Private Health Insurance","2"
